,sample,prediction,WER,runtime
264,zero, zero,0.0,5.304807662963867
265,Following is a list of civil wars in ancient Rome., Following is the last civil war in ancient Rome.,0.4,1.1186652183532715
266,"Originally, the finale for the sixth season was promoted as a cliff-hanger."," Originally, stuff in Ali for the 6th season was promoted as a clip and that.",0.5833333333333334,1.3127455711364746
267,I notice you still remember it.,,1.0,1.0477476119995117
268,The Atbara flows only while there is rain in Ethiopia and dries very rapidly., The hat barra flows only while there is rain in Ethiopia and dries very rapidly.,0.14285714285714285,1.3153762817382812
269,The most successful athletic program is wrestling., The most successful athletic program is wrestling.,0.0,1.0736260414123535
270,"At these dimensions, it is large enough to be seen from space."," At these dimensions, it is large enough to be seen from space.",0.0,1.2180016040802002
271,The Internet is built upon many protocols which complement each other perfectly., The Internet is built upon many protocols which complement each other perfectly.,0.0,1.1903190612792969
272,Wait for the end of the war., Wait for the end of the world.,0.14285714285714285,1.0657222270965576
273,"Finally, the Beatles began playing at the Jac on occasions."," Finally, the beaters began playing at the jack on occasions.",0.2,1.197317361831665
274,Krasnov., Krasenervr,1.0,5.67224907875061
275,His grandmother Diana Davison was one of the first female racing drivers in Australia., His Grandma the Diana Davison was one of the first female racing drivers in Australia.,0.14285714285714285,1.3144092559814453
276,Drake grew up in Texas., Drake grew up in Texas.,0.0,1.0303864479064941
277,Pindari river later joins Alaknanda river at Karnaprayag., Pinnedari River later joins Luftnanda River at Karnapriyak.,0.625,1.311866283416748
278,A snapshot can also be saved permanently to Venti., A snapshot can also be saved permanently to 20.,0.1111111111111111,1.1149654388427734
279,"""This desert was once a sea,"" he said."," This desert was once a sea, he said.",0.25,1.1392250061035156
280,"It included a new production of ""Passion"" directed by Jamie Lloyd."," It included a new production of Passion, directed by Jamie Lloyd.",0.09090909090909091,1.1993234157562256
281,A handsome shoe often pinches the foot., A handsome shoe often pinches the foot.,0.0,1.0926566123962402
282,He voyaged on a ship called The Beagle., He voyaged on a ship called the Beagle.,0.125,1.1391212940216064
283,Hartings is one of ten children., Hearting is one of 10 children.,0.3333333333333333,1.068251609802246
284,The whole country supplied the labor necessary for building the temple., The whole country supplied the labor necessary for building the temple.,0.0,1.16495943069458
285,And the big Persian knew of his existence before he did of hers., And the big Persian knew of his existence before he did of hers.,0.0,1.21516752243042
286,How could I make runs?, How could I make runs?,0.0,1.0251116752624512
287,"But after Musial injured his pitching arm, his career was in serious jeopardy."," Good afternoon, Sal and Jorda's pitching arm is crew with a serious jeopardy.",0.7692307692307693,1.287071704864502
288,The bid price was per coach., The Bigordan butt playlist was per porch.,0.6666666666666666,6.234088182449341
289,"I can reassure you, that we won't retreat until the peace is secured.", I can reassure you that we won't retreat until the piece is secured.,0.15384615384615385,1.2375500202178955
290,I don't blame you., I don't blame you.,0.0,1.0222804546356201
291,"He is reserved and serious, which is a further mark of respectability."," He is reserved and serious, which is a further mark of respectability.",0.0,1.2381174564361572
292,It is a member of the plastocyanin family of copper-binding proteins.," If you remember of the last five names, only have copper banding protein.",1.0909090909090908,1.261314868927002
293,My dad is a Republican., but that is a Republican.,0.4,1.021336317062378
294,Good playgrounds have much more to offer than swings and slides.," Good, playground have more tools to offer than streams and slides.",0.45454545454545453,1.1923928260803223
295,The region remains neglected by the state government and the district administration., The region remains neglected by the state government and the district administration.,0.0,1.197840929031372
296,"The beer was more than just refreshing, it was delicious.", The beer was more than just refreshing. It was delicious!,0.3,1.16713285446167
297,Near the beachouse is a large modern playground., Near the beach house is a large modern playground.,0.25,1.1200737953186035
298,No change is permissible in regard to festivals and dates., No change is permissible in regards to festivals and dates.,0.1,1.1403908729553223
299,It also has a visitor center and an interpretive exhibit., It also has a visitor center and an interpretive exhibit.,0.0,1.1627094745635986
300,"Sorry, the test period expired.", Sorry the test period expired.,0.2,1.0261116027832031
301,And it's a six minute video!, And it is a six minute video.,0.5,1.0689053535461426
302,He held the office of Captain of the Royal Company of Archers., He held the office of Captain of Royal Company of Artors.,0.16666666666666666,1.1893980503082275
303,"He was born in Bramley, Yorkshire and educated at Leeds Grammar School."," He was born in Bramley, Yorkshire and educated at Leeds Grammar School.",0.0,1.2631638050079346
304,"After the last patient left, the doctor carefully washed her hands."," After the last patient left, the doctor carefully washed her hands.",0.0,1.189969778060913
305,"As the player grows closer to Pikachu, more activities become available."," As the plier grows closer to picket room, more activities become available.",0.2727272727272727,1.2626242637634277
306,"However, there are some issues that came out full colored to celebrate certain anniversaries."," However, there are some issues that came up full color to celebrate certain anniversaries.",0.14285714285714285,1.3287241458892822
307,Also at Allen Park is the relocated Tom Collins House., Also with Alan Park as the relocated Tom Collins house.,0.4,1.1515858173370361
308,It is private property and not open to the public., It is private property and not open to the public.,0.0,1.1416268348693848
309,"Surrounding the lake are modern housing estates, such as Lakeview Estate.", Surround in the lake are modern housing estates such as Lakeview Estate.,0.2727272727272727,1.234208583831787
310,What do you want me to say?, What do you want me to say?,0.0,1.0671744346618652
311,The Dawes brothers of Marietta founded the Pure Oil Company., The Dave's brothers of Marietta founded the Pure Oil Company.,0.1,1.2127394676208496
312,The forest burned for thirteen days., The forest born for 13 days.,0.3333333333333333,1.0450809001922607
313,"He kept driving at full speed, totally unfazed by the flap, flap, flap of the burst tyre.", He can drive in and product through teleenv,0.9411764705882353,7.604481220245361
314,"To enable this, the Linux kernel should be compiled with the corresponding option enabled."," To enable this, the Linux kernel should be compiled with a corresponding option enabled.",0.07142857142857142,1.2630431652069092
315,What did you say your name was?, What did you say your name was?,0.0,1.0664961338043213
316,"Public facilities, as precautionary measures, were closed.", Public facilities as precautionary measures were closed.,0.2857142857142857,1.0939934253692627
317,I accuse this man of being a faker!, I accuse this man of being a faker.,0.125,1.1217646598815918
318,There was a loud shriek from a woman standing behind us., There was a load 3 from a woman standing behind us.,0.18181818181818182,1.1712100505828857
319,Neither does she appear in the Ordnance Survey memoir for Carrickfergus., Neither does she appear in the Ordeness Survey member up for Cara Xbergis.,0.45454545454545453,1.3130106925964355
320,The prototype was converted into a factory fire engine for the Peugeot plant., The prototype was converted into a factory fire engine for the Peugeot plant.,0.0,1.2617547512054443
321,It's Not Dylan!, It's not Dilem.,0.6666666666666666,1.042039155960083
322,"His hands began to tremble, and the woman sensed it.", His hands began to tremble and the woman sensed it.,0.1,1.170137882232666
323,I thought you knew., I thought you knew,0.25,0.9723482131958008
324,"The town's school system is united with neighboring Warren, Rhode Island.", The Taiwan school system is united with neighboring Warren World Island.,0.2727272727272727,1.1646809577941895
325,New religious orders began to be introduced into England., New religious orders began to be introduced into England.,0.0,1.1153380870819092
326,They sometimes have a central tune which some of the strains are based on., They sometimes have a central tune which some of the strains are based on.,0.0,1.2357523441314697
327,"You might hear ""font families"" more than ""typefaces"", even though they could mean the same thing.", You might hear plot families more than type cases even though they mean the same thing.,0.3125,1.286851167678833
328,A man with a white beard is writing in a book while two women look on, And men with white bird is writing in a book while two women look on.,0.3125,1.266103982925415
329,"Blackmar, Life of Chas.", Let my life of chance,1.0,0.9941160678863525
330,His mother was of part German descent., She's mother was of par German descent.,0.2857142857142857,1.0886497497558594
331,Charly was now alone., Charlie was now alone.,0.25,0.9927208423614502
332,All tracks written by Alexandra Savior., All tracks written by Alexander Savore.,0.3333333333333333,1.0660715103149414
333,The best method is to fix it in place with clips., The best method is to fix it in place with clips.,0.0,1.1859931945800781
334,Team event was cancelled., Team event was canceled.,0.25,1.004601001739502
335,"Oh, what is it?"," Oh, what is it?",0.0,1.017307996749878
336,I wrote my bachelor thesis with latex., I wrote my bachelor thesis with latex.,0.0,1.0686309337615967
337,I've stuck it back together., I have stuck them back together!,0.8,6.145242691040039
338,Japanese chemical weapons were later found mixed with Soviet and Chinese chemical weapons., Japanese chemical weapons were later found mixed with Soviet and Chinese chemical weapons.,0.0,1.2201941013336182
339,It's not one of those complicated things., 5 strokes,1.0,10.381471633911133
340,He is an active Christian., He is an active Christian.,0.0,1.0240635871887207
341,It is the most valuable stamp in the world., It is a most valuable stamp in the world.,0.1111111111111111,1.1165220737457275
342,The Dutch and the French were the first jute traders., The touch and the fringe were the forced G-traders.,0.5,1.191706657409668
343,Her husband joined with her in establishing a law firm together., Her husband joined with her in establishing a law firm together.,0.0,1.1703696250915527
344,"However, it can corrode some metals and so must be stored and transported carefully."," However, it can corrode some metals and so must be stored and transported carefully.",0.0,1.2881529331207275
345,He did this by obscuring the reflector with a mask containing two vertical slits., We did this by obscuring the reflector with a mask containing two vertical slits.,0.07142857142857142,1.3096938133239746
346,Don't advertise: Tell it to a gossip.," Don't advertise, tell it to a gossip.",0.2857142857142857,1.1169004440307617
347,"Further, there is no mention of the comet in Chinese literature of the time."," Further, there is no mention of the comment in Chinese literature of the time.",0.07142857142857142,1.2594377994537354
348,He graduated in law at Warsaw University., He graduated in law at Worcester University.,0.14285714285714285,1.066387414932251
349,Most of his works feature animals., Most of these works which are animals.,0.5,1.0659685134887695
350,He was born at Landsberg on the Lech., He was born at Landsberg on the Lesh.,0.125,1.1426153182983398
351,He finished his studies at the French Press Institute., He finished his studies at the French Press Institute.,0.0,1.1171836853027344
352,The quickening of time, I'm not sure how it looks yet.,1.75,6.16377592086792
353,Four hundred and fifty dollars., Wow.,1.0,6.382370233535767
354,We've got to walk up to the tower., We got two workshops to the fair!,0.625,1.0724434852600098
355,The win was one of only two for the Saints in that dismal season., The win was one of only two for this cent in this man season.,0.2857142857142857,1.2397372722625732
356,The plastic barrier shattered., The plastic barrier is shattered.,0.25,1.0203683376312256
357,This song was meant to make the general public aware of heroes., This song was meant to make the general public aware of heroes.,0.0,1.1898536682128906
358,She rose to her feet., She rose to her feet.,0.0,1.0205941200256348
359,Marcy helps with completing the third temple where she happily reunites with Sasha., Mercy helps with completing the taught tempo where she happily reunites with Sasha.,0.23076923076923078,1.2401518821716309
360,Acceleration of time., Acceleration of Time,0.3333333333333333,0.9716296195983887
361,"It was seen early in the morning, rushing over eastward."," It was seen early in the morning, Russian hour eastward.",0.2,1.1911945343017578
362,"""Lead dogs"" steer the rest of the team and set the pace.", Lead dogs steer the rest of the team and set the pace.,0.16666666666666666,1.1887812614440918
363,"It is found in the Indian subcontinent, China, and Southeast Asia.", It is found in the Indian sub-continent China and Southeast Asia.,0.18181818181818182,1.236785650253296
364,"""Getting to play someone as unrestricted as a vampire is a thrill,"" she says.", Getting to play someone as unrestricted as vampire is a thrill she says.,0.21428571428571427,1.2117135524749756
365,"A man holding a newborn baby in a blue, pink, and white blanket.", A man holding a newborn baby and a blue pink and white blackened.,0.3076923076923077,1.238412618637085
366,One week later she was released after successfully appealing her arrest., One week later she was released after successfully appealing her arrest.,0.0,1.167375087738037
367,WaterFire now enjoys national and international renown., The crewfire now enjoys national and international renown.,0.2857142857142857,1.1162748336791992
368,An huge hole had been made by the impact of the projectile., men would prove to move and win with a factor in Worldja.,1.0,7.135757923126221
369,At the boundary between Gorton and Audenshaw it continues as Manchester Road.," At the bottom we clean golden and golden shew, it continues as mantises roll.",0.6666666666666666,1.3209655284881592
370,She must have noted your lack of appetite., She must have noted the lack of appetite.,0.125,1.0901756286621094
371,Lemme have the Desk., Let me have the desk.,0.75,1.0421478748321533
372,He fled but only got as far as Greenwich before being captured.," He fled, but only got as far as Greenwich before being captured.",0.08333333333333333,1.2143218517303467
373,The village has an independent pre-preparatory school which caters for reception to year-two students., The village has an independent pre-preparatory school which cater for reception to year 2 students.,0.21428571428571427,1.3628826141357422
374,Katsande and her son were accused of voter intimidation., Cat's sand and her sun were accused of voter intimidation.,0.3333333333333333,1.1644659042358398
375,"In the Regionalliga Nord, the fourth-to-last team will also be demoted."," In the regionally ignored, the fourth-class team will also be demoted.",0.2727272727272727,1.2885222434997559
376,The old man said nothing., The old man said nothing.,0.0,1.0171854496002197
377,Its administrative centre was Valuyki., Its administrative center was Valleuche.,0.4,1.0929882526397705
378,"The instruments have names like ""exhaustaphone"", ""tank bass"", ""doorimba"", ""tube flute"", and ""percarsion""."," The instrument has names like Stowtoform, Tank Bags, Dorimba, to be flout and percussion.",0.7692307692307693,1.5573527812957764
379,How can I thank you?, How can I thank you?,0.0,1.0200488567352295
380,You do it., You do it.,0.0,0.9726712703704834
381,Remind me to send another email., remind me to send another email,0.3333333333333333,1.0187478065490723
382,The quick fox jumped on the sleeping cat., The quick repose jumped on the sleeping cat.,0.125,1.116201639175415
383,"Also, oil and coal have hidden costs that others have to pay."," Also, oil and coal have hidden costs that others have to pay.",0.0,1.2104730606079102
384,Sell your gift to a buyer at a good gain., Siller gift to a buyer at a good game.,0.3,1.1371517181396484
385,"It is a rare example of King post, and timber frame roof architecture.", 8 is our rare example of King Post and Timberframe Rope architecture,0.5384615384615384,1.2139363288879395
386,This swallow is twittering without Internet connection and has a swarm of followers., This fellow is tutoring without internet connection and has a swarm of followers.,0.23076923076923078,1.237515926361084
387,"In this game knights ""relay"" their power to friendly pieces."," In this game, let's rely your power to friendly pieces.",0.4,1.1887307167053223
388,"I can reassure you, that we won't retreat until the oil until the peace is secured."," I can reassure you that we won't retreat until the oil, until the piece is secured.",0.1875,1.3374686241149902
389,"As a young boy, Woo had wanted to be a Christian minister."," As a young boy, Wu had wanted to be a Christian minister.",0.08333333333333333,1.21126127243042
390,He played for the youth categories of Real Betis., He played for the youth categories on free albates.,0.3333333333333333,1.1651413440704346
391,"Yes, this is the right place."," Yes, this is the right place.",0.0,1.0647423267364502
392,It drew a droplet of blood., It's true a drop-out of blood.,0.5,1.1176023483276367
393,"These expectations, however, never happened."," These expect these ones, however, never happened.",0.6,1.1164519786834717
394,Bill decided that management should know about this incident., Bill decided that management should know about this incident.,0.0,1.11253023147583
395,The oldest superstring theory containing open strings was type one string theory., The oldest stupus string theory contained open string was taught one string theory.,0.4166666666666667,1.259110927581787
396,Modern brunost does not contain significant amounts of iron., efficiency,1.0,5.301108121871948
397,He was a member of the World Economic Forum in Davos., He was a member of the World Economic Forum in Davos.,0.0,1.1892657279968262
398,"Except from the last two, the other villages had been physically integrated into Laredo.", except from last two other villages and been physically defending the building.,0.5714285714285714,1.186323642730713
399,Later they were thought to be deposits of volcanic ash or streaks of dust.," Later, they were thought to be deposits of volcanic ash or streaks of dust.",0.07142857142857142,1.2880725860595703
400,We lit the lantern and walked over to his house., We lit the lantern and walked over to his house.,0.0,1.1381640434265137
401,The municipality consists of many islands., The municipality consists of many islands.,0.0,1.0372257232666016
402,The studio did not devote any marketing effort toward it., The studio did not devote any marketing effort toward it.,0.0,1.1373231410980225
403,"Perhaps, you should just grow sea monkeys.", and around who is not,1.0,6.031749963760376
404,Where did you come from?, Where did you come from?,0.0,1.0118510723114014
405,The Slavic immigrants came to Bohemia with excellent cigar-making skills., This labic immigrants came to Bohemia with excellent cigar making skills.,0.4,1.2093567848205566
406,To err is human To forgive divine., to reference the equation of Leflands,1.0,6.514004707336426
407,A bird in hand is worth two in the bush, A virgin man divorced two under bush.,0.8,1.0631439685821533
408,"For example, the District of A'ana has its capital at Leulumoega."," For example, the rest of Ana has its capital, Luwelu Moriga.",0.45454545454545453,2.7125203609466553
409,The ridge divides the Vigan-Bantay Plain into northern and southern plains., The ridge divides the Viganbante plain into northern and southern plains.,0.18181818181818182,1.2440550327301025
410,"Soon ripe, soon rot.", You should drop soon the hot w,1.5,5.539418458938599
411,The Teesta River is one of the rivers that has changed over the years., The test river is one of the rivers that has changed over the years.,0.14285714285714285,1.23561429977417
412,He captains the Turkey national team., He captains the Turkey National team.,0.16666666666666666,1.0374901294708252
413,"Hamilton quaternions can be used to replace many matrices, but not to represent view frustums.", Hamilton Quaternions can be used to replace many matrices but not to represent view frustrums.,0.2,1.4034407138824463
414,two, Two.,1.0,0.9143273830413818
415,A train line used to run up to Hidaka along the Saru River., A train line used to run up to hit a car along the server river.,0.38461538461538464,1.259601354598999
416,What are you talking about?, What are you talking about?,0.0,1.0144412517547607
417,He is of Tujia heritage., It is a Fourier heritage.,0.6,1.06669282913208
418,I think they perceived that nothing was to be done at the moment., I think they could say that nothing was done in the elements.,0.46153846153846156,1.1790144443511963
419,"Love me, love my dog."," Love me, love my dog.",0.0,1.0338072776794434
420,Pran Nath was born into a wealthy family in Lahore in present-day Pakistan., Gran Nakh was born into a wealthy family in Lahore present day past 10.,0.46153846153846156,1.2725021839141846
421,"This part of the town was half residential, half industrial."," This part of the town was half residential, half industrial.",0.0,1.1535308361053467
422,"With skin and hair completely, thoroughly out and out."," With skin and hair completely, thoroughly out and out.",0.0,1.1320111751556396
423,We dont want him!, We don't want him.,0.5,1.009826421737671
424,They have two adult sons., They have two adult songs.,0.2,1.0080287456512451
425,But they were not there., But they will not deal.,0.4,1.005655288696289
426,The event is supposed to be plastic free zone., The event is supposed to be plastic phase zone.,0.1111111111111111,1.1028337478637695
427,But that was simply because my eye was tired., But that was simply because my eye was tired.,0.0,1.1032652854919434
428,Solar seems like a good replacement., Solar seems like a good replacement.,0.0,1.037156343460083
429,"During that period, Mercedes also developed a streamlined car with monocoque construction."," During that period, Mercedes also developed a streamlined car with mono-cop construction.",0.08333333333333333,1.2456729412078857
430,"""Good-bye,"" said the boy."," Good bye, I said good boy.",1.0,1.0587561130523682
431,What would you say is the difference between a language and a dialect?, What you say is the difference between a language and a dandag.,0.15384615384615385,1.2248411178588867
432,Some ads serve to cheat buyers., Some ads served cheat buyers.,0.3333333333333333,1.0064833164215088
433,I would have won the Junior Olympics if not for those medaling kids., I have found that you need to get it not for those metaling kits.,0.7692307692307693,2.5226387977600098
434,The album received critical acclaim from several newspapers., I hope for a stand critical at the claim for some of the news people.,1.75,3.6725640296936035
435,She works in the flower shop of her aunt., She works in the flower shop of her aunt.,0.0,1.1128966808319092
436,"It is located in the Loop, across Michigan Avenue from Millennium Park.", It is located in the loop across Michigan Avenue from Millignon Park.,0.16666666666666666,1.2282400131225586
437,"No, but it is nice to meet you."," No, what it is nice to meet you.",0.125,1.1029512882232666
438,"Due to the expense of production, it is not being used for this purpose.", Do you hear that? A production is not being used for this.,0.6428571428571429,1.2475261688232422
439,Potts eventually chaired the Senate Education and Health Committee.," But eventually, share the senate education and health committee.",0.7777777777777778,1.1290500164031982
440,"Philip then tells his parents that he was suspended for ""singing"" the National Anthem.", Philip then tells his parents that he was suspended for singing the national anthem.,0.21428571428571427,1.2246477603912354
441,I assume this was your doing?, I assume this was your doing?,0.0,1.0281598567962646
442,Mosjoukine was officially married three times., Musgequin was officially married three times.,0.16666666666666666,1.1040887832641602
443,A monument to honour him exists in the village., A monument to honor him exists in the village.,0.1111111111111111,1.1049628257751465
444,They lost to Albany in the first round of the America East Tournament.," They lost to Albany in the first round of the America, Eastern America.",0.23076923076923078,1.2223894596099854
445,"The sea has lived on in this shell, because that's its destiny.", The sea has lived on in this shell because dust is destiny.,0.25,1.1739294528961182
446,Mostly just the hearts of those who are trying to realize their destinies., Mostly just the hearts of those who are trying to realize their destinies.,0.0,1.2666573524475098
447,"But instead of being saddened, he was happy.",,1.0,0.8979582786560059
448,Ren Ozawa was removed from the cast following his domestic abuse allegations., Ren Zawa was removed from the cast following his domestic abuse allegations.,0.08333333333333333,1.2016823291778564
449,Where can i find the supreme leader?, Where can I find the Supreme Leader?,0.42857142857142855,1.054947853088379
450,His father was Mathai., His father was mad high.,0.5,1.0084881782531738
451,four," 4, 4, 4, 4",4.0,1.0307788848876953
452,He co-discovered a couple of comets., Key code is covered in a couple of comments.,1.0,1.1030035018920898
453,Can we please leave now?, Can we please leave now?,0.0,1.0070431232452393
454,"He was arrested within days, placed on trial and found guilty."," He was arrested within days, play strong trial and found guilty.",0.18181818181818182,1.1756432056427002
455,Every search begins with beginner's luck., Every search begins with beginner's luck.,0.0,1.063237190246582
456,Production assistants on films are sometimes attached to individual actors or filmmakers., Production assistance on films are sometimes attached to individual actors or filmmakers.,0.08333333333333333,1.1781086921691895
457,The area around Megali Sterna consists mostly of agricultural land.," So you are around Megalies, turn now, consist motley of output control then.",1.1,2.547283887863159
458,"It was later revealed that the letter was a prank concocted by ""The eXile"".", It was later revealed that the letter was a prank concotted by the exile.,0.21428571428571427,1.2473595142364502
459,No news is good news., No news if good news.,0.2,1.0036892890930176
460,What is it all about?, What is it all about?,0.0,1.004875898361206
461,The alchemist followed as the boy's horse ran for almost half an hour., The alchemist followed as the boy's horse ran for almost half an hour.,0.0,1.2464241981506348
462,Take them or leave them., Take them or leave them.,0.0,1.0094432830810547
463,Where are the others?, Where are the others?,0.0,0.985802412033081
464,He postulated a dispersion theory before his coworker made his discovery and announcement., He postulated a dispersion theory before his co-worker made his discovery and announcement. // // // // // // // // // // // // // // // // // // // // // // // //,1.9230769230769231,3.0409228801727295
465,Sylvester needed to meditate to clear his mind., Sylvester needed to meditate to kill his mind.,0.125,1.1523940563201904
466,"Olivia, have you seen my keys?", believe you have you seen my keys,0.5,1.0334510803222656
467,The borough council's main office is at Cobalt Business Park in Wallsend., The Boro Council's Man office is at Kowalt Business Park in Walsand.,0.4166666666666667,1.3412971496582031
468,Luis falls passionately in love with his new wife., Luis falls passionately in love with his new wife.,0.0,1.102004051208496
469,Do you think we will ever find a cure for cancer?, Do you think we will ever fight a curve for cancer?,0.18181818181818182,1.1518380641937256
470,"If you know your heart well, it will never be able to do that to you."," If you know your art well, it will never be able to do that to you.",0.0625,1.2961108684539795
471,I find crumpets totally repulsive and disgusting., I find trumpets totally repulsive and disgusting.,0.14285714285714285,1.101813554763794
472,Hey, hey,1.0,5.259093761444092
473,He learned to play the harmonica from his father., He learned to play the Anakin from his father.,0.1111111111111111,1.1305649280548096
474,Where did the clouds come from?, Where did the clouds come from?,0.0,1.031395673751831
475,"Although everything should be under the state's control, there is a lot of violence in prisons."," Although everything should be under the state's control, there is a lot of violence in prisons.",0.0,1.3216421604156494
476,"That's the sub-foreman, explained Thorpe.", That's the sum of all the managed green dot big.,1.6,1.1509339809417725
477,"I'm sorry, I can't help you.", I'm sorry I can't help you.,0.16666666666666666,1.0781605243682861
478,"Well, what of that?"," Well, what of that?",0.0,2.8905770778656006
479,"According to Catholic doctrine, the baby may not be killed."," According to the Catholic doctrine, the baby may not be killed.",0.1,1.1759870052337646
480,Target was set to open in October., Target walls set to open in October.,0.14285714285714285,1.0570127964019775
481,At least forty-one protesters were killed in the ensuing engagement., At least 41 protesters were killed in the new scene in Indian mood.,0.6,1.195216417312622
482,"Cold hands, warm heart.", Cold hands warm heart.,0.25,0.9859638214111328
483,It was my fear of failure that first kept me from attempting the Master Work., It was my fear of failure that first kept me from attempting the master work.,0.13333333333333333,1.245455026626587
484,Once these roots reach the ground they grow into woody trunks., Once these roots reach the ground they grow into woody trunks.,0.0,1.203279972076416
485,What could it be?, What could it be?,0.0,0.9790608882904053
486,He just got a new kite for his birthday., Fresh wine does not need that in Christ's glory. E- arom skeleton fives announced that I am only in here so I am in here.,2.7777777777777777,7.1543426513671875
487,She worked for many years in India., She worked for many years in India.,0.0,1.0578112602233887
488,"Two years later, online publication extended to include the full text of all articles.", Two years later online publication extended to include the full text of all articles.,0.07142857142857142,1.224059820175171
489,Surveillance cameras were set to allow police to find suspicious activities., Surveillance cameras were set to allow police to find suspicious activities.,0.0,1.151109218597412
490,Are the consequences more humanistic or antihumanistic?, Are the consequences more humanistic or anti-humanistic?,0.14285714285714285,1.1498658657073975
491,How many alcoholic beverages do you consume each week?, How many alcoholic beverages do consume each week?,0.1111111111111111,1.081191062927246
492,While a simple cards made by her sold only for five cents., While a simple card is made by her sold only for 5 cents.,0.25,1.1993162631988525
493,Millan was primarily a second baseman., Millen was primarily a second base man.,0.5,1.0800857543945312
494,They joined the band during the encore., Do you join the band during 10 core?,0.7142857142857143,1.076871395111084
495,Each of the two platforms has sheltered seating., Each of the two platforms has self-d,0.25,1.0848560333251953
496,I thought you would be pleased with them., I thought you would be pleased with them.,0.0,1.0752806663513184
497,The wound healed faster than anyone expected., The wound healed faster than anyone expected.,0.0,1.0553958415985107
498,Home is where the heart is., Home is where the heart is.,0.0,1.0319485664367676
499,East Knox High School is located in Howard., East Canucks High School is located in Hoard.,0.25,1.1028773784637451
500,"A trackball and ""jump"" button are used for controlling Bentley Bear's motions.", A trackball and jump button are used for controlling Bentley Bears motions.,0.16666666666666666,1.1971750259399414
501,She helped with the development of the Epigraphy course at the University of Bologna., She helped with the development of the biography course at the University of Belogoda.,0.14285714285714285,1.26800537109375
502,How do I feel?, How do I feel?,0.0,0.981095552444458
503,You cannot eat the cake and have it To., You cannot eat the cake and have it too.,0.1111111111111111,1.1006815433502197
504,"In times of despair, look out for the helpers and you will find hope.", In turn up the spare look on for office. I'm going to be able to find you.,0.9285714285714286,1.3870301246643066
505,"Habib Wahid was born and brought up in Dhaka, Bangladesh."," Abhisattva, he was born and brought up in Dhaka Bangalore.",0.4,1.243121862411499
506,The center portion of the dam has since been demolished and the reservoir drained., The center portion of the dam has since been demolished and the reservoir drained.,0.0,1.2199862003326416
507,Did you know that Harry got a new job?, Did you know that Harry got a new job?,0.0,1.1015043258666992
508,I hope you are well!, I hope you are well.,0.2,1.0045478343963623
509,I've never seen her before., I've never seen here before.,0.2,1.0328221321105957
510,The club is the first non-government owned professional basketball club in China., The club is the first non-government owned professional baseball club in China.,0.08333333333333333,1.2203083038330078
511,To stuff into their own pockets., to stuff into their own pockets.,0.16666666666666666,1.0304758548736572
512,"Down jumped the driver, and out got Mr. Pickwick.", Downchamp's the driver and I'll call me in the pit week.,1.1111111111111112,1.2460997104644775
513,Somebody threw him off a train., Somebody threw him off a train.,0.0,1.032393217086792
514,A little token of appreciation., A little token of appreciation.,0.0,1.0066826343536377
515,"The girl dropped the container, and the water spilled.", The girl dropped the container and the water spilled.,0.1111111111111111,1.1008176803588867
516,It was occupied by the officers below the rank of lieutenant., It was occupied by the officers below the rank of lieutenant.,0.0,1.1485466957092285
517,Its design was one of the more unusual of Contax's designs., Its design was one of the more unusual of Contax's designs.,0.0,1.1956782341003418
518,Mango and soursop ice cream are two popular desserts., Mango and sour soap ice cream are two popular deserts.,0.3333333333333333,1.1484148502349854
519,There is no support for varying aspect ratios or force feedback controllers., There is no support for weighing aspect ratios or force feedback controllers.,0.08333333333333333,1.1736423969268799
520,Lisa is playing the sax., These are playing the sex.,0.6,1.0054445266723633
521,The town was named after the Spanish term for lumber., The town was named after the Spanish town for Lumber.,0.2,1.147562026977539
522,"He is, however, usually addressed as Lord Stern, or Lord Stern of Brentford."," Jesus, however, usually addressed as Lord Stern, or Lord Stern of Brentford.",0.15384615384615385,1.2672502994537354
523,Doane became the third wife of fellow missionary Rev., Do not become a photograph of fellow missionary will.,0.6666666666666666,1.0996358394622803
524,Sarah told him that she was there to see her brother., Sarah told him that she was there to see her brother.,0.0,1.1505317687988281
525,"Today, the bar is still family-owned and managed by Jack Dorrian's son, Jimmy."," Today, the bar is still family owned and managed by Jack Dorian's son Jimmy.",0.3076923076923077,1.2960882186889648
526,The devil finds work for idle hands., The devil finds work with a right hands.,0.42857142857142855,1.076711893081665
527,"For better physical understanding, let's first recap where the pivot point is."," For better physical understanding, let's first recap where the pivot point is.",0.0,1.2223918437957764
528,He and his family went up north to the Arctic Circle to meet Santa Claus in Finland., He and his family went up north to the Arctic Circle to meet Santa Claus and Finland.,0.058823529411764705,1.2980713844299316
529,"The department includes the orchestra, choir, band, visual arts, and theater productions."," The department includes the orchestra, choir, band, visual arts and theater productions.",0.08333333333333333,1.2467505931854248
530,He largely left active politics in his later life to concentrate on writing., He largely left active politics in his later life to concentrate on writing.,0.0,1.1966729164123535
531,"When the carpet and the curtains caught fire, it was getting warm.", When the carpet and the curtains caught fire it was getting warm.,0.08333333333333333,1.1743354797363281
532,The empty flask stood on the tin tray., The amp to plus stood on the 10 tray.,0.5,1.101745843887329
533,Non-terrestrial applications include study of Solar System moons using space probes., Non-terrestrial applications include study of solar system wounds using space probes.,0.2727272727272727,1.2226686477661133
