,sample,prediction,WER,runtime
263,Like an old fire horse.,Light and load for a horse.,1.0,0.7446486949920654
264,zero,"See you, don't.",3.0,0.7313690185546875
265,Following is a list of civil wars in ancient Rome.,Following this last civil version ancient room.,0.7,0.7588582038879395
266,"Originally, the finale for the sixth season was promoted as a cliff-hanger.","Originally, the finale for the sixth season was removed, it has a clip finger.",0.4166666666666667,0.8111035823822021
267,I notice you still remember it.,,1.0,0.7353568077087402
268,The Atbara flows only while there is rain in Ethiopia and dries very rapidly.,The abhara flows only while there is rained in Ethiopia and dries very rapidly.,0.14285714285714285,0.8319001197814941
269,The most successful athletic program is wrestling.,The most successful Aaphythic program is wrestling.,0.14285714285714285,0.7720940113067627
270,"At these dimensions, it is large enough to be seen from space.","At these dimensions, it is large enough to be seen from space.",0.0,0.8108522891998291
271,The Internet is built upon many protocols which complement each other perfectly.,The internet is built upon many protocols which cover up each other perfectly.,0.25,0.7916758060455322
272,Wait for the end of the war.,wait for the end of the rule.,0.2857142857142857,0.7454218864440918
273,"Finally, the Beatles began playing at the Jac on occasions.","Finally, the beaters began playing and the jack-on occasions.",0.4,0.8043212890625
274,Krasnov.,Grass nother.,2.0,0.7506730556488037
275,His grandmother Diana Davison was one of the first female racing drivers in Australia.,His grandmother Diana Davidson was one of the first female racing drivers in Australia.,0.07142857142857142,0.8094062805175781
276,Drake grew up in Texas.,"Drink, go up in Texas.",0.4,0.7456107139587402
277,Pindari river later joins Alaknanda river at Karnaprayag.,Pin dari river later joins Luf Nanda river at Kurnapriak.,0.625,0.8398323059082031
278,A snapshot can also be saved permanently to Venti.,A snapshot can also be saved permanently to 20.,0.1111111111111111,0.7684123516082764
279,"""This desert was once a sea,"" he said.","This, desert, was once a sea, he said.",0.375,0.7821204662322998
280,"It included a new production of ""Passion"" directed by Jamie Lloyd.",It included a new production of passion directed by Jamie Lloyd.,0.09090909090909091,0.7868797779083252
281,A handsome shoe often pinches the foot.,A handsome shoe often pinches the foot.,0.0,0.7562425136566162
282,He voyaged on a ship called The Beagle.,He voyaged on a ship called the Beagle.,0.125,0.7623348236083984
283,Hartings is one of ten children.,Heartings is one of ten children.,0.16666666666666666,0.7518601417541504
284,The whole country supplied the labor necessary for building the temple.,The whole country supplied the labor necessary for building the temple.,0.0,0.7807722091674805
285,And the big Persian knew of his existence before he did of hers.,And the big Persian knew of his existence before he did of hers.,0.0,0.7916998863220215
286,How could I make runs?,How could I make runs?,0.0,0.7394394874572754
287,"But after Musial injured his pitching arm, his career was in serious jeopardy.","But after new solid Judas pitching arm, his crew was in serious jeopardy.",0.3076923076923077,0.8138949871063232
288,The bid price was per coach.,The big place was per coach.,0.3333333333333333,0.7980661392211914
289,"I can reassure you, that we won't retreat until the peace is secured.",I can reassure you that we want to treat until the pieces secured.,0.46153846153846156,0.7955708503723145
290,I don't blame you.,I don't blame you.,0.0,0.7362022399902344
291,"He is reserved and serious, which is a further mark of respectability.","He is reserved and serious, which is a further mark of respectability.",0.0,0.8023068904876709
292,It is a member of the plastocyanin family of copper-binding proteins.,"If you remember a board, master of a claim, only of copper running protein.",1.0,0.8183646202087402
293,My dad is a Republican.,But that is the Republican.,0.6,0.7393784523010254
294,Good playgrounds have much more to offer than swings and slides.,"Good playground, have more show of two of it than streams and slides.",0.7272727272727273,0.8038463592529297
295,The region remains neglected by the state government and the district administration.,The region remains neglected by the state government and the district administration.,0.0,0.8085126876831055
296,"The beer was more than just refreshing, it was delicious.",Did Beale was more than just refreshing? It was delicious!,0.5,0.791588306427002
297,Near the beachouse is a large modern playground.,Near the Beach House is a large modern playground.,0.25,0.7684483528137207
298,No change is permissible in regard to festivals and dates.,No change is permissible in regards to festivals and dates.,0.1,0.7726423740386963
299,It also has a visitor center and an interpretive exhibit.,It also has a visitors center and an interpretive exhibit.,0.1,0.7780282497406006
300,"Sorry, the test period expired.",Sorry the test period expired.,0.2,0.7434170246124268
301,And it's a six minute video!,And it is a six minute video.,0.5,0.7546651363372803
302,He held the office of Captain of the Royal Company of Archers.,He held those of Captain of Royal Company of others.,0.3333333333333333,0.7746813297271729
303,"He was born in Bramley, Yorkshire and educated at Leeds Grammar School.","He was born in Bramley, Yorkshire and educated at Leeds Grandma's School.",0.08333333333333333,0.8112530708312988
304,"After the last patient left, the doctor carefully washed her hands.","After the last patient left, the doctor carefully washed her hands.",0.0,0.7862164974212646
305,"As the player grows closer to Pikachu, more activities become available.","As the player grows closer to Pikachu, more activities become available.",0.0,0.788416862487793
306,"However, there are some issues that came out full colored to celebrate certain anniversaries.","However, there are some issues that came out full color to celebrate certain",0.14285714285714285,0.8043689727783203
307,Also at Allen Park is the relocated Tom Collins House.,Also in Allen Park is the Remook and it dropped Howard's house.,0.7,0.8074338436126709
308,It is private property and not open to the public.,It is private property and not open to the public.,0.0,0.7749381065368652
309,"Surrounding the lake are modern housing estates, such as Lakeview Estate.",Surrounding the lake are more than housing estates such as Lakeview Estate.,0.2727272727272727,0.8110044002532959
310,What do you want me to say?,What do you want me to say?,0.0,0.7545788288116455
311,The Dawes brothers of Marietta founded the Pure Oil Company.,The Dave's Brothers of Marieta founded the Pure Oil Company.,0.3,0.7967360019683838
312,The forest burned for thirteen days.,The forest burned for 13 days.,0.16666666666666666,0.7445690631866455
313,"He kept driving at full speed, totally unfazed by the flap, flap, flap of the burst tyre.",You can draw your fingers past me to the Italian fist by the face.,0.8823529411764706,0.9893689155578613
314,"To enable this, the Linux kernel should be compiled with the corresponding option enabled.",This the Linux kernel should be compiled with a corresponding option enabled.,0.2857142857142857,0.7791519165039062
315,What did you say your name was?,What did you say your name was?,0.0,0.7518453598022461
316,"Public facilities, as precautionary measures, were closed.",Public facilities as precautionary measures were closed.,0.2857142857142857,0.759434700012207
317,I accuse this man of being a faker!,I accuse this man of Inafaker.,0.375,0.7654926776885986
318,There was a loud shriek from a woman standing behind us.,There was a low tree from my own understanding behind us.,0.45454545454545453,0.7869217395782471
319,Neither does she appear in the Ordnance Survey memoir for Carrickfergus.,Neither does she appear in the Autonomous Survey member for Carrix Virgis.,0.36363636363636365,0.8070023059844971
320,The prototype was converted into a factory fire engine for the Peugeot plant.,The prototype was converted into a factory-fire engine for the Peugeot plant.,0.15384615384615385,0.8199059963226318
321,It's Not Dylan!,It's not the lamp.,1.0,0.7371048927307129
322,"His hands began to tremble, and the woman sensed it.",His hands began to tremble and the woman sensed it.,0.1,0.7829062938690186
323,I thought you knew.,I thought you knew.,0.0,0.731022834777832
324,"The town's school system is united with neighboring Warren, Rhode Island.","The tower school system is united with neighboring Warren, the world island.",0.36363636363636365,0.7880563735961914
325,New religious orders began to be introduced into England.,New religious orders began to be introduced into England.,0.0,0.7731542587280273
326,They sometimes have a central tune which some of the strains are based on.,They sometimes have a central train with some of the strains they're based on.,0.21428571428571427,0.8114469051361084
327,"You might hear ""font families"" more than ""typefaces"", even though they could mean the same thing.","You might hear a lot of families more than five kids, but you don't know like me the same thing.",0.75,0.8577563762664795
328,A man with a white beard is writing in a book while two women look on,And men with white bird is writing in a book while two women look on.,0.3125,0.8141801357269287
329,"Blackmar, Life of Chas.",Let my life off chance.,1.25,0.8023583889007568
330,His mother was of part German descent.,She's more than a waste of parchment descent.,1.0,0.7899127006530762
331,Charly was now alone.,Charlie was now alone.,0.25,0.7309043407440186
332,All tracks written by Alexandra Savior.,All tracks written by Alexander Savor.,0.3333333333333333,0.7557773590087891
333,The best method is to fix it in place with clips.,The best method is to fix it in place with clips.,0.0,0.7808091640472412
334,Team event was cancelled.,She event has canceled.,0.75,0.7692656517028809
335,"Oh, what is it?","Ow, what is it?",0.25,0.7463726997375488
336,I wrote my bachelor thesis with latex.,I wrote my bachelor thesis with Latex.,0.14285714285714285,0.7588295936584473
337,I've stuck it back together.,I'll start getting back to now.,1.0,0.8201785087585449
338,Japanese chemical weapons were later found mixed with Soviet and Chinese chemical weapons.,Japanese chemical weapons were later found mixed with Soviet and Chinese chemical weapons.,0.0,0.7988591194152832
339,It's not one of those complicated things.,[speaking in foreign language],1.0,0.8534162044525146
340,He is an active Christian.,He is an active Christian.,0.0,0.7399542331695557
341,It is the most valuable stamp in the world.,It is the most valuable stamp in the world.,0.0,0.7695589065551758
342,The Dutch and the French were the first jute traders.,The Dutch and the French were the forced G-traders.,0.3,0.7824525833129883
343,Her husband joined with her in establishing a law firm together.,Her husband joined with her in establishing a law firm together.,0.0,0.7813541889190674
344,"However, it can corrode some metals and so must be stored and transported carefully.","However, it can corrode some metals, and so must be stored in transported carefully.",0.14285714285714285,0.821042537689209
345,He did this by obscuring the reflector with a mask containing two vertical slits.,You can get this by obscuring the reflectors with a mass perpendicular to vertical slits.,0.5,0.8311069011688232
346,Don't advertise: Tell it to a gossip.,"Don't advertise, tell it to a gossip.",0.2857142857142857,0.7623209953308105
347,"Further, there is no mention of the comet in Chinese literature of the time.","Further, there was no mention of the comet in Chinese literature of the Thomas.",0.14285714285714285,0.8342325687408447
348,He graduated in law at Warsaw University.,He graduated in law at Waster University.,0.14285714285714285,0.7682106494903564
349,Most of his works feature animals.,Most of them will work with an animal.,1.0,0.7599618434906006
350,He was born at Landsberg on the Lech.,He was born at Landburg on the Lesh.,0.25,0.7726335525512695
351,He finished his studies at the French Press Institute.,If we need studies at the French press institute.,0.5555555555555556,0.7718877792358398
352,The quickening of time,♪♪♪ ♪♪♪,1.0,0.7511265277862549
353,Four hundred and fifty dollars.,,1.0,0.7759139537811279
354,We've got to walk up to the tower.,We'll get to right after the fear!,0.75,0.8295605182647705
355,The win was one of only two for the Saints in that dismal season.,Zoe was one of only two forces sent in this man season.,0.5,0.7950277328491211
356,The plastic barrier shattered.,The plastic barrier shattered.,0.0,0.7374053001403809
357,This song was meant to make the general public aware of heroes.,This song was meant to make the general public aware of heroes.,0.0,0.7974467277526855
358,She rose to her feet.,She rose to her feet.,0.0,0.7433080673217773
359,Marcy helps with completing the third temple where she happily reunites with Sasha.,Massey helps with completing the third temple where she appeals reunites with Sasha,0.23076923076923078,0.80818772315979
360,Acceleration of time.,Acceleration of pain,0.3333333333333333,0.7285950183868408
361,"It was seen early in the morning, rushing over eastward.",It will sing early in the morning.,0.6,0.7844071388244629
362,"""Lead dogs"" steer the rest of the team and set the pace.","Leave dogs, steer the rest of the team and sit the pace.",0.25,0.7857973575592041
363,"It is found in the Indian subcontinent, China, and Southeast Asia.",It is found in the Indian sub-continent China and Southeast Asia.,0.18181818181818182,0.79850172996521
364,"""Getting to play someone as unrestricted as a vampire is a thrill,"" she says.",Getting to place on one has unrestricted as a vampire is a thrill she says.,0.42857142857142855,0.8069188594818115
365,"A man holding a newborn baby in a blue, pink, and white blanket.",A man holding a newborn baby and a blue pink and white blanket.,0.23076923076923078,0.7939014434814453
366,One week later she was released after successfully appealing her arrest.,One week later she was released after successfully appealing her arrest.,0.0,0.786862850189209
367,WaterFire now enjoys national and international renown.,Prepare now enjoy this national and internationalry now.,0.7142857142857143,0.8394291400909424
368,An huge hole had been made by the impact of the projectile.,at the end of the video.,0.75,1.7126367092132568
369,At the boundary between Gorton and Audenshaw it continues as Manchester Road.,"At the bottom of it, in Gordon and Gordon Show, it continues as Manchester Show.",0.6666666666666666,0.8495495319366455
370,She must have noted your lack of appetite.,She must have noted your lack of appetite.,0.0,0.7718727588653564
371,Lemme have the Desk.,Let me have the desk.,0.75,0.7448139190673828
372,He fled but only got as far as Greenwich before being captured.,He fled but only got as far as Greenwich before being captured.,0.0,0.7995872497558594
373,The village has an independent pre-preparatory school which caters for reception to year-two students.,The village has an independent pre-prepiratory school which caters for reception to year 2 students.,0.21428571428571427,0.850574254989624
374,Katsande and her son were accused of voter intimidation.,"Catsand enters sun, we're accused of voter intimidation.",0.5555555555555556,0.7794153690338135
375,"In the Regionalliga Nord, the fourth-to-last team will also be demoted.","In the regionality of the north, the fourth last team will also be noted.",0.6363636363636364,0.8234419822692871
376,The old man said nothing.,The old man said nothing.,0.0,0.7385704517364502
377,Its administrative centre was Valuyki.,Its administrative center was value key.,0.6,0.7551791667938232
378,"The instruments have names like ""exhaustaphone"", ""tank bass"", ""doorimba"", ""tube flute"", and ""percarsion"".","The instrument helps names like its total phone, tank bags, dot-in-by, to be floured, I'm pretty concerned.",1.0769230769230769,0.8933181762695312
379,How can I thank you?,How can I thank you?,0.0,0.7405352592468262
380,You do it.,You do it.,0.0,0.723228931427002
381,Remind me to send another email.,Remind me to send another email.,0.0,0.7511420249938965
382,The quick fox jumped on the sleeping cat.,The quicker pose jumped on the sleeping cat.,0.25,0.7656662464141846
383,"Also, oil and coal have hidden costs that others have to pay.",Also oil and coal have hidden costs that others have to pay.,0.08333333333333333,0.79213547706604
384,Sell your gift to a buyer at a good gain.,Still a little gift to your buyer at a good game.,0.5,0.7812063694000244
385,"It is a rare example of King post, and timber frame roof architecture.",It is a rare example of king post and timber frame growth architecture.,0.23076923076923078,0.795400857925415
386,This swallow is twittering without Internet connection and has a swarm of followers.,This fellow is tutoring without internet connection and has a swarm of followers.,0.23076923076923078,0.8106570243835449
387,"In this game knights ""relay"" their power to friendly pieces.",Will this game light rely on your power to friendly pieces?,0.6,0.7851161956787109
388,"I can reassure you, that we won't retreat until the oil until the peace is secured.","I can reassure you that we won't retreat until the oil, until the piece is secured.",0.1875,0.8275258541107178
389,"As a young boy, Woo had wanted to be a Christian minister.","As a young boy, Wu had wanted to be a Christian minister.",0.08333333333333333,0.8039593696594238
390,He played for the youth categories of Real Betis.,Heat plate for the youth categories of real betis.,0.4444444444444444,0.7736809253692627
391,"Yes, this is the right place.","Yes, this is the right place.",0.0,0.7507445812225342
392,It drew a droplet of blood.,It's true a droplet of blood.,0.3333333333333333,0.7798805236816406
393,"These expectations, however, never happened.",Music's like based on how it will never happen.,1.6,0.7633395195007324
394,Bill decided that management should know about this incident.,view decided that the management should know about this incident,0.3333333333333333,0.76711106300354
395,The oldest superstring theory containing open strings was type one string theory.,"The oldest, stupid string theory contained open strings was taught one string theory.",0.4166666666666667,0.8112473487854004
396,Modern brunost does not contain significant amounts of iron.,Efficiency.,1.0,0.7133889198303223
397,He was a member of the World Economic Forum in Davos.,He was a member of the World Economic Forum in Devos.,0.09090909090909091,0.788292646408081
398,"Except from the last two, the other villages had been physically integrated into Laredo.",except from the last two other villages and basically meeting the refugee group in the Ralub.,0.8571428571428571,0.9384231567382812
399,Later they were thought to be deposits of volcanic ash or streaks of dust.,"Later, they were thought to be deposits of volcanic ash or streaks of dust.",0.07142857142857142,0.8029389381408691
400,We lit the lantern and walked over to his house.,We let the lantern walked over to his house.,0.2,0.771970272064209
401,The municipality consists of many islands.,The municipal party consists of many islands.,0.3333333333333333,0.7572071552276611
402,The studio did not devote any marketing effort toward it.,The studio did not devote any marketing effort toward it.,0.0,0.7745480537414551
403,"Perhaps, you should just grow sea monkeys.",[MUSIC],1.0,0.7770078182220459
404,Where did you come from?,Where did you come from?,0.0,0.739253044128418
405,The Slavic immigrants came to Bohemia with excellent cigar-making skills.,This lavic immigrant scammed to bohemia with excellent cigar making skills.,0.7,0.8135004043579102
406,To err is human To forgive divine.,"Twelve, twelve, twelve, twelve, twelve, twelve, twelve",1.0,1.7276394367218018
407,A bird in hand is worth two in the bush,"The Virgin man, it was too indivotion.",1.0,0.8245024681091309
408,"For example, the District of A'ana has its capital at Leulumoega.","For example, the District of Anna has its chapter Luue Lu Moriga.",0.45454545454545453,0.8138184547424316
409,The ridge divides the Vigan-Bantay Plain into northern and southern plains.,The ridge divides the Vigen-Bante plane into northern and southern planes.,0.2727272727272727,0.8135488033294678
410,"Soon ripe, soon rot.","Shun-dye, Shun-dye, Shun-dye.",1.0,1.491417646408081
411,The Teesta River is one of the rivers that has changed over the years.,The test rigor is one of the rivers that has changed over the years.,0.14285714285714285,0.8077969551086426
412,He captains the Turkey national team.,He captains the Turkey national team.,0.0,0.7711567878723145
413,"Hamilton quaternions can be used to replace many matrices, but not to represent view frustums.","Hamilton-Qatonians can be used to replace many matrices, but not to represent few frustrams.",0.26666666666666666,0.8429138660430908
414,two,Two.,1.0,0.708045482635498
415,A train line used to run up to Hidaka along the Saru River.,A train line used to run up to Hideka along the Cera River.,0.15384615384615385,0.8119149208068848
416,What are you talking about?,What are you talking about?,0.0,0.7389707565307617
417,He is of Tujia heritage.,It is to your heritage.,0.6,0.7405309677124023
418,I think they perceived that nothing was to be done at the moment.,I've seen people say that the program feels well at the moment.,0.6923076923076923,0.7940549850463867
419,"Love me, love my dog.","Love me, love my dog.",0.0,0.7513313293457031
420,Pran Nath was born into a wealthy family in Lahore in present-day Pakistan.,"Grant will bond into a wealthy family in the horrid present day, perhaps 10.",0.7692307692307693,0.8138949871063232
421,"This part of the town was half residential, half industrial.","This part of the town was half residential, half industrial.",0.0,0.7833468914031982
422,"With skin and hair completely, thoroughly out and out.",With skin and hair come completely thoroughly out and out.,0.2222222222222222,0.7806549072265625
423,We dont want him!,We don't want him.,0.5,0.739149808883667
424,They have two adult sons.,They have two adult songs.,0.2,0.73726487159729
425,But they were not there.,But they will not be.,0.4,0.7400257587432861
426,The event is supposed to be plastic free zone.,The event is supposed to be plastic free zone.,0.0,0.7670943737030029
427,But that was simply because my eye was tired.,But that was simply because my eye was tired.,0.0,0.7674477100372314
428,Solar seems like a good replacement.,Solar seems like a good replacement.,0.0,0.7649941444396973
429,"During that period, Mercedes also developed a streamlined car with monocoque construction.","During that period, Mercedes also developed a streamlined car with MOLO COP construction.",0.16666666666666666,0.8115677833557129
430,"""Good-bye,"" said the boy.","Goodbye, I said goodbye",1.0,0.7744407653808594
431,What would you say is the difference between a language and a dialect?,What do you see is the difference between a language and a dialect?,0.15384615384615385,0.7984883785247803
432,Some ads serve to cheat buyers.,Some ads serve to cheat buyers.,0.0,0.7452297210693359
433,I would have won the Junior Olympics if not for those medaling kids.,"I have one that you knew, and it's not for those matter in kids.",0.6923076923076923,0.8152990341186523
434,The album received critical acclaim from several newspapers.,For seeing critical acclaim for several newspapers.,0.5,0.7591423988342285
435,She works in the flower shop of her aunt.,She works in the flower shop of her aunt.,0.0,0.7661879062652588
436,"It is located in the Loop, across Michigan Avenue from Millennium Park.",It is located in Duluth across Michigan Avenue from Millenium Park.,0.25,0.8016135692596436
437,"No, but it is nice to meet you.","No, what it is nice to meet you.",0.125,0.7665026187896729
438,"Due to the expense of production, it is not being used for this purpose.",Do you eat them? A production of not being used?,0.8571428571428571,0.801210880279541
439,Potts eventually chaired the Senate Education and Health Committee.,But I want to really share the Senate education and health committee.,1.0,0.7942299842834473
440,"Philip then tells his parents that he was suspended for ""singing"" the National Anthem.",Phillip then tells his parents that he was suspended for singing the National Anthem.,0.14285714285714285,0.7887399196624756
441,I assume this was your doing?,I assume this was your doing?,0.0,0.7667183876037598
442,Mosjoukine was officially married three times.,Master Keene has officially married three times.,0.5,0.7604475021362305
443,A monument to honour him exists in the village.,A monument to honour him exists in the village.,0.0,0.772916316986084
444,They lost to Albany in the first round of the America East Tournament.,"He loves to albani in the first round of Jamaica, it's going to be.",0.6153846153846154,0.8245570659637451
445,"The sea has lived on in this shell, because that's its destiny.",The sea has lived on in this show because that is destiny.,0.25,0.7935118675231934
446,Mostly just the hearts of those who are trying to realize their destinies.,Mostly just the hearts of those who are trying to realize their destinies.,0.0,0.8141262531280518
447,"But instead of being saddened, he was happy.",,1.0,0.7444319725036621
448,Ren Ozawa was removed from the cast following his domestic abuse allegations.,Ren Azawa was removed from the cast following his domestic abuse allegations.,0.08333333333333333,0.8014562129974365
449,Where can i find the supreme leader?,Where can I find the supreme leader?,0.14285714285714285,0.753185510635376
450,His father was Mathai.,His father was mad high.,0.5,0.7366886138916016
451,four,Four. Four. Four. Four. Four.,5.0,1.334745168685913
452,He co-discovered a couple of comets.,Let's go discover the couple of comments.,0.8333333333333334,0.7805190086364746
453,Can we please leave now?,Can we please leave now?,0.0,0.740821361541748
454,"He was arrested within days, placed on trial and found guilty.",He was arrested within days less from trial and found guilty.,0.2727272727272727,0.7878811359405518
455,Every search begins with beginner's luck.,Every search begins with beginner's flock.,0.16666666666666666,0.7521317005157471
456,Production assistants on films are sometimes attached to individual actors or filmmakers.,Production assistance influence or sometimes attached to individual actors or filmmakers.,0.3333333333333333,0.7874197959899902
457,The area around Megali Sterna consists mostly of agricultural land.,"So, we are around make a list of now consists motley of output control n.",1.2,0.8227329254150391
458,"It was later revealed that the letter was a prank concocted by ""The eXile"".",It was later revealed that the letter was a prank concocted by the exile.,0.14285714285714285,0.81526780128479
459,No news is good news.,No news is good news.,0.0,0.7327475547790527
460,What is it all about?,What is it all about?,0.0,0.7388777732849121
461,The alchemist followed as the boy's horse ran for almost half an hour.,The optimist followed as the boys' horse ran for almost half an hour.,0.15384615384615385,0.8044462203979492
462,Take them or leave them.,Take them or leave them.,0.0,0.7415189743041992
463,Where are the others?,Where are the others?,0.0,0.7340807914733887
464,He postulated a dispersion theory before his coworker made his discovery and announcement.,He postulated at the Spurgeon Terry before his co-worker made his discovery an announcement.,0.46153846153846156,0.830150842666626
465,Sylvester needed to meditate to clear his mind.,Silverstone needed to meditate to clear his mind.,0.125,0.7727906703948975
466,"Olivia, have you seen my keys?","oh, there you have, have you seen my keys?",0.6666666666666666,0.7811946868896484
467,The borough council's main office is at Cobalt Business Park in Wallsend.,The Bureau of Councils Man Office is at Cobalt Business Park in Walsand.,0.5,0.82425856590271
468,Luis falls passionately in love with his new wife.,Luis falls passionately in love with his new wife.,0.0,0.7671279907226562
469,Do you think we will ever find a cure for cancer?,Do you think we will ever fight a curve for cancer?,0.18181818181818182,0.7880213260650635
470,"If you know your heart well, it will never be able to do that to you.","If you know you are well, it will never be able to do that to you.",0.125,0.827796459197998
471,I find crumpets totally repulsive and disgusting.,I find Brumpets totally repulsive and disgusting.,0.14285714285714285,0.7740375995635986
472,Hey,Hey!,1.0,0.7123041152954102
473,He learned to play the harmonica from his father.,(speaking in foreign language),1.0,0.8213253021240234
474,Where did the clouds come from?,Where did the clouds come from?,0.0,0.7469964027404785
475,"Although everything should be under the state's control, there is a lot of violence in prisons.","Also everything should be under the state's control, there is a lot of violence in prison.",0.125,0.8385312557220459
476,"That's the sub-foreman, explained Thorpe.",That's a song for the man that's been dropping.,1.4,0.7843835353851318
477,"I'm sorry, I can't help you.","I'm sorry, I can't help you.",0.0,0.7633116245269775
478,"Well, what of that?","Well, welcome back.",0.75,0.7399532794952393
479,"According to Catholic doctrine, the baby may not be killed.","According to the Catholic doctrine, the baby may not be killed.",0.1,0.7874398231506348
480,Target was set to open in October.,Target was said to open in October.,0.14285714285714285,0.7597012519836426
481,At least forty-one protesters were killed in the ensuing engagement.,"At the 41 protesters who killed them, you think they need food?",0.9,0.7857627868652344
482,"Cold hands, warm heart.","Gold Hangs, Bob Hart.",1.0,0.7853748798370361
483,It was my fear of failure that first kept me from attempting the Master Work.,It was my fear of failure that first kept me from attempting the master work.,0.13333333333333333,0.810105562210083
484,Once these roots reach the ground they grow into woody trunks.,"Once these roots reach the ground, they grow into woody trunks.",0.09090909090909091,0.7990856170654297
485,What could it be?,What could it be?,0.0,0.7308619022369385
486,He just got a new kite for his birthday.,(speaking in foreign language),1.0,0.8286874294281006
487,She worked for many years in India.,She worked for many years in India.,0.0,0.7517492771148682
488,"Two years later, online publication extended to include the full text of all articles.",Two years later online publication extended to include the full text of all articles.,0.07142857142857142,0.8069257736206055
489,Surveillance cameras were set to allow police to find suspicious activities.,Surveillance cameras were set to allow police to find suspicious activities.,0.0,0.7919037342071533
490,Are the consequences more humanistic or antihumanistic?,Are the consequences more humanistic or anti-humanistic?,0.14285714285714285,0.7782583236694336
491,How many alcoholic beverages do you consume each week?,How many alcoholic beverages do you consume each week?,0.0,0.7657754421234131
492,While a simple cards made by her sold only for five cents.,"While a simple card's made by her sold only for 5 cents,",0.25,0.7983114719390869
493,Millan was primarily a second baseman.,Melon was primarily a second-based man.,0.5,0.7655489444732666
494,They joined the band during the encore.,They joined the band during Tank Hall.,0.2857142857142857,0.7549502849578857
495,Each of the two platforms has sheltered seating.,Each of the two platforms has center seating.,0.125,0.765894889831543
496,I thought you would be pleased with them.,I thought you would be placed with them.,0.125,0.7579059600830078
497,The wound healed faster than anyone expected.,The wound healed faster than anyone expected.,0.0,0.7547237873077393
498,Home is where the heart is.,Homeless were the hardest.,0.8333333333333334,0.756035327911377
499,East Knox High School is located in Howard.,East Connect's highest school is located in Hogwarts.,0.5,0.778322696685791
500,"A trackball and ""jump"" button are used for controlling Bentley Bear's motions.",A track ball and jump button are used for controlling Bentley Bear's motions.,0.25,0.8042440414428711
501,She helped with the development of the Epigraphy course at the University of Bologna.,She help with the development of the epigraphy course at the University of Beloglia.,0.21428571428571427,0.8344275951385498
502,How do I feel?,Thank you. How's your eyes here?,1.5,0.7498092651367188
503,You cannot eat the cake and have it To.,You cannot eat the cake and have it too.,0.1111111111111111,0.7709653377532959
504,"In times of despair, look out for the helpers and you will find hope.","In Canada, the spirit will go for a reference. Happy New Year, the Gospel.",0.8571428571428571,0.9457592964172363
505,"Habib Wahid was born and brought up in Dhaka, Bangladesh.",Abid where he was born and brought up in Dakar Bangladesh.,0.4,0.7978291511535645
506,The center portion of the dam has since been demolished and the reservoir drained.,The center portion of the dam has since been demolished and the reservoir drained.,0.0,0.8070316314697266
507,Did you know that Harry got a new job?,Can you see now that Harry got a new job?,0.3333333333333333,0.7684285640716553
508,I hope you are well!,I hope you are awake.,0.2,0.739464521408081
509,I've never seen her before.,I have never seen here before.,0.6,0.745311975479126
510,The club is the first non-government owned professional basketball club in China.,The club is the first non-government owned professional baseball club in China.,0.08333333333333333,0.8079767227172852
511,To stuff into their own pockets.,to stuff into their own pockets.,0.16666666666666666,0.7482845783233643
512,"Down jumped the driver, and out got Mr. Pickwick.",Drop the driver and I've got me to pick a week.,1.0,0.78521728515625
513,Somebody threw him off a train.,Somebody threw him off a train.,0.0,0.7471199035644531
514,A little token of appreciation.,And it is open of appreciation.,0.8,0.7521839141845703
515,"The girl dropped the container, and the water spilled.",The girl dropped the container and the water spilled.,0.1111111111111111,0.7748839855194092
516,It was occupied by the officers below the rank of lieutenant.,It was occupied by the officers below the rank of lieutenant.,0.0,0.7884681224822998
517,Its design was one of the more unusual of Contax's designs.,Its design was one of the more unusual of contacts of designs.,0.18181818181818182,0.7882163524627686
518,Mango and soursop ice cream are two popular desserts.,Manuel and sour soup ice cream are two popular desserts.,0.3333333333333333,0.7777671813964844
519,There is no support for varying aspect ratios or force feedback controllers.,There is no support for weighing aspect ratios or force feedback controllers.,0.08333333333333333,0.790924072265625
520,Lisa is playing the sax.,Did I explain this X?,1.0,0.7394330501556396
521,The town was named after the Spanish term for lumber.,The town was made after this British film called Rumba.,0.6,0.7989387512207031
522,"He is, however, usually addressed as Lord Stern, or Lord Stern of Brentford.","This, however, usually addressed as a lower stern or a lower stern of Brentford.",0.6153846153846154,0.8385610580444336
523,Doane became the third wife of fellow missionary Rev.,Do I become a worker of fellow missionary realm?,0.6666666666666666,0.8567197322845459
524,Sarah told him that she was there to see her brother.,Sarah told him that she was there to see her brother.,0.0,0.7779009342193604
525,"Today, the bar is still family-owned and managed by Jack Dorrian's son, Jimmy.","Today, the bar is still family-owned and managed by Jack Dorian's son Jimmy.",0.15384615384615385,0.8411865234375
526,The devil finds work for idle hands.,The Deville fans work for idle hands.,0.2857142857142857,0.7656030654907227
527,"For better physical understanding, let's first recap where the pivot point is.","For better physical understanding, let's first recap where the pivot point is.",0.0,0.8032464981079102
528,He and his family went up north to the Arctic Circle to meet Santa Claus in Finland.,He and his family went up north to the Arctic Circle to meet Santa Claus in Finland.,0.0,0.8269674777984619
529,"The department includes the orchestra, choir, band, visual arts, and theater productions.",The department includes the orchestral choir band visual arts and theater productions.,0.3333333333333333,0.865764856338501
