,sample,prediction,WER,runtime
272,Wait for the end of the war., Wait for the end of the rule.,0.14285714285714285,10.722601175308228
273,"Finally, the Beatles began playing at the Jac on occasions."," Finally, the beaters began playing at the jack on occasions.",0.2,11.559798240661621
274,Krasnov., Gras mis,2.0,59.44302535057068
275,His grandmother Diana Davison was one of the first female racing drivers in Australia., His grandmother Diana Davison was one of the first female racing drivers in Australia.,0.0,12.08029556274414
276,Drake grew up in Texas., Drake grew up in Texas.,0.0,10.285812377929688
277,Pindari river later joins Alaknanda river at Karnaprayag., Pindari River later joins Laphnanda River at Karnaparyak.,0.5,12.254676580429077
278,A snapshot can also be saved permanently to Venti., A snapshot can also be saved permanently to Venti.,0.0,11.198763608932495
279,"""This desert was once a sea,"" he said."," This desert was once a sea, he said.",0.25,11.03040361404419
280,"It included a new production of ""Passion"" directed by Jamie Lloyd.", It included a new production of Passion directed by Jamie Lloyd.,0.09090909090909091,11.506847620010376
281,A handsome shoe often pinches the foot., A handsome shoe often pinches the foot.,0.0,11.355693101882935
282,He voyaged on a ship called The Beagle., He voyaged on a ship called the Beagle.,0.125,11.641049861907959
283,Hartings is one of ten children., heartings is one of ten children,0.3333333333333333,10.522042751312256
284,The whole country supplied the labor necessary for building the temple., The whole country supplied the labor necessary for building the temple.,0.0,11.372416019439697
285,And the big Persian knew of his existence before he did of hers., And the big Persian knew of his existence before he did of hers.,0.0,11.646625995635986
286,How could I make runs?, How could I make runs?,0.0,10.270174980163574
287,"But after Musial injured his pitching arm, his career was in serious jeopardy."," But after New Sal enjoyed his pitching arm, his career was in serious jeopardy.",0.23076923076923078,11.98441743850708
288,The bid price was per coach., The bid price was per pouch,0.16666666666666666,10.244242906570435
289,"I can reassure you, that we won't retreat until the peace is secured.", I can reassure you that we won't retreat until the piece is secured.,0.15384615384615385,11.827601432800293
290,I don't blame you., I don't blame you.,0.0,10.31750202178955
291,"He is reserved and serious, which is a further mark of respectability."," He is reserved and serious, which is a further mark of respectability.",0.0,11.880960464477539
292,It is a member of the plastocyanin family of copper-binding proteins., This is a member of the blastophylline family of copper bonding protein.,0.45454545454545453,12.031414985656738
293,My dad is a Republican., But that is a Republican.,0.4,10.339563846588135
294,Good playgrounds have much more to offer than swings and slides., Good playground have much more to offer than streams and slides.,0.18181818181818182,11.35673451423645
295,The region remains neglected by the state government and the district administration., The region remains neglected by the State Government and the District Administration.,0.3333333333333333,11.68885588645935
296,"The beer was more than just refreshing, it was delicious."," The beer was more than just refreshing, it was delicious!",0.1,11.488086700439453
297,Near the beachouse is a large modern playground., Near the beach house is a large modern playground.,0.25,11.160794973373413
298,No change is permissible in regard to festivals and dates., No change is permissible in regards to festivals and dates.,0.1,11.335854053497314
299,It also has a visitor center and an interpretive exhibit., It also has a visitor center and an interpretive exhibit.,0.0,11.539016485214233
300,"Sorry, the test period expired."," Sorry, the test period expired.",0.0,10.65565276145935
301,And it's a six minute video!, And it is a 6 minute video.,0.6666666666666666,10.819013833999634
302,He held the office of Captain of the Royal Company of Archers., He held the office of captain of Royal Company of Archers.,0.16666666666666666,11.693428039550781
303,"He was born in Bramley, Yorkshire and educated at Leeds Grammar School."," He was born in Bramle, Yorkshire and educated at Leeds Grammar School.",0.08333333333333333,12.2136709690094
304,"After the last patient left, the doctor carefully washed her hands."," After the last patient left, the doctor carefully washed her hands.",0.0,11.699890375137329
305,"As the player grows closer to Pikachu, more activities become available."," As the player grows closer to Pikachu, more activities become available.",0.0,11.682093620300293
306,"However, there are some issues that came out full colored to celebrate certain anniversaries."," However, there are some issues that came out of full colour to celebrate certain anniversaries.",0.14285714285714285,12.618919134140015
307,Also at Allen Park is the relocated Tom Collins House., Also in Allen Park is the relocated Tom Collins house.,0.2,11.199059009552002
308,It is private property and not open to the public., It is private property and not open to the public.,0.0,11.234315633773804
309,"Surrounding the lake are modern housing estates, such as Lakeview Estate.", Surrounding the lake are modern housing estates such as Lakeview Estate.,0.09090909090909091,11.923152923583984
310,What do you want me to say?, What do you want me to say?,0.0,10.68624234199524
311,The Dawes brothers of Marietta founded the Pure Oil Company., The Dave's brothers of Marietta founded the Pure Oil Company.,0.1,11.762848615646362
312,The forest burned for thirteen days., The forest burned for 13 days.,0.16666666666666666,10.511106491088867
313,"He kept driving at full speed, totally unfazed by the flap, flap, flap of the burst tyre.", He killed driving entoulsRayNOeryl Mormons by the fact cell of my best friend.,0.7058823529411765,75.80699443817139
314,"To enable this, the Linux kernel should be compiled with the corresponding option enabled."," To enable this, the Linux kernel should be compiled with the corresponding option enabled.",0.0,12.213205337524414
315,What did you say your name was?, What did you say your name was?,0.0,10.756083965301514
316,"Public facilities, as precautionary measures, were closed.", Public facilities as precautionary measures were closed.,0.2857142857142857,10.945038318634033
317,I accuse this man of being a faker!, I accuse this man of being a faker.,0.125,11.116924285888672
318,There was a loud shriek from a woman standing behind us., There was a loud shake from a woman standing behind us.,0.09090909090909091,11.432891130447388
319,Neither does she appear in the Ordnance Survey memoir for Carrickfergus., Neither does she appear in the Ordnance Survey Memora for Carax-Burgis.,0.18181818181818182,13.105016231536865
320,The prototype was converted into a factory fire engine for the Peugeot plant., The prototype was converted into a factory fire engine for the Peugeot plan.,0.07692307692307693,12.33684229850769
321,It's Not Dylan!, it's not d-lang,1.0,10.413758993148804
322,"His hands began to tremble, and the woman sensed it.", His hands began to tremble and the woman sensed it.,0.1,11.323971509933472
323,I thought you knew., I thought you knew.,0.0,10.090797901153564
324,"The town's school system is united with neighboring Warren, Rhode Island."," The Taiwan school system is united with neighboring Warren, Royal Island.",0.18181818181818182,11.49356985092163
325,New religious orders began to be introduced into England., New religious orders began to be introduced into England.,0.0,10.987409591674805
326,They sometimes have a central tune which some of the strains are based on., They sometimes have a central tune which some of the strains are based on.,0.0,11.847615003585815
327,"You might hear ""font families"" more than ""typefaces"", even though they could mean the same thing.", You might hear families more than typefaces even though they mean the same thing.,0.25,12.023334264755249
328,A man with a white beard is writing in a book while two women look on, A man with white belt is writing in a book while two women look on.,0.1875,12.013872861862183
329,"Blackmar, Life of Chas.", Let my life of chance...,1.0,10.260480165481567
330,His mother was of part German descent., His mother was of part German descent.,0.0,10.649203300476074
331,Charly was now alone., Charlie was now alone.,0.25,10.119637727737427
332,All tracks written by Alexandra Savior., All tracks written by Alexander Savour,0.3333333333333333,10.545521974563599
333,The best method is to fix it in place with clips., The best method is to fix it in place with clips.,0.0,11.381622791290283
334,Team event was cancelled., Team Event was cancelled.,0.25,10.141992330551147
335,"Oh, what is it?"," Oh, what is it?",0.0,10.302007913589478
336,I wrote my bachelor thesis with latex., I wrote my bachelor thesis with latex.,0.0,10.66306447982788
337,I've stuck it back together., I have stuck it back together.,0.4,10.463019847869873
338,Japanese chemical weapons were later found mixed with Soviet and Chinese chemical weapons., Japanese chemical weapons were later found mixed with Soviet and Chinese chemical weapons.,0.0,11.670958995819092
339,It's not one of those complicated things., See you next time.,1.0,29.52133345603943
340,He is an active Christian., He is an active Christian.,0.0,10.281762599945068
341,It is the most valuable stamp in the world., It is the most valuable stump in the world.,0.1111111111111111,10.968296527862549
342,The Dutch and the French were the first jute traders., The Dutch and French were the first G traders.,0.2,10.992498636245728
343,Her husband joined with her in establishing a law firm together., Her husband joined with her in establishing a law firm together.,0.0,11.330389976501465
344,"However, it can corrode some metals and so must be stored and transported carefully."," However, it can corrode some metals and so must be stored and transported carefully.",0.0,12.182574272155762
345,He did this by obscuring the reflector with a mask containing two vertical slits., We did this by obscuring the reflectors with a mask containing two vertical slits.,0.14285714285714285,12.347910165786743
346,Don't advertise: Tell it to a gossip.," Don't advertise, tell it to a gossip.",0.2857142857142857,10.991993188858032
347,"Further, there is no mention of the comet in Chinese literature of the time."," Further, there is no mention of the comet in Chinese literature of the time.",0.0,12.071187973022461
348,He graduated in law at Warsaw University., He graduated in law at Warsaw University.,0.0,10.687588453292847
349,Most of his works feature animals., Most of these words feature animals,0.5,10.345412731170654
350,He was born at Landsberg on the Lech., He was born at Landsberg on the Lesh.,0.125,11.204668998718262
351,He finished his studies at the French Press Institute., He finished his studies at the French Press Institute.,0.0,10.99537706375122
352,The quickening of time, Thank you for winning Nextime,1.25,60.58737087249756
353,Four hundred and fifty dollars.," So, how about we consist reducing damage?",1.4,63.35557842254639
354,We've got to walk up to the tower., We get to walk up to the tower.,0.25,10.81528639793396
355,The win was one of only two for the Saints in that dismal season., The win was one of only two for the Saint in the this man season.,0.2857142857142857,12.003661394119263
356,The plastic barrier shattered., The plastic barrier shattered.,0.0,10.109069347381592
357,This song was meant to make the general public aware of heroes., This song was meant to make the general public aware of heroes.,0.0,11.458868980407715
358,She rose to her feet., She rose to her feet.,0.0,10.265567302703857
359,Marcy helps with completing the third temple where she happily reunites with Sasha., Marcy helps with completing the third temple where she happily reunites with Sasha.,0.0,11.96874475479126
360,Acceleration of time., Acceleration of time,0.3333333333333333,9.906646013259888
361,"It was seen early in the morning, rushing over eastward."," It will seem early in the morning, Russian or Eastern.",0.5,11.27731704711914
362,"""Lead dogs"" steer the rest of the team and set the pace.", Lead dogs steer the rest of the team and set the pace.,0.16666666666666666,11.663724660873413
363,"It is found in the Indian subcontinent, China, and Southeast Asia.", It is found in the Indian subcontinent China and Southeast Asia.,0.18181818181818182,11.841952800750732
364,"""Getting to play someone as unrestricted as a vampire is a thrill,"" she says.", getting to play someone as unrestricted as vampire is a thrill she says,0.2857142857142857,11.66610836982727
365,"A man holding a newborn baby in a blue, pink, and white blanket."," A man holding a newborn baby in a blue, pink and white blanket.",0.07692307692307693,12.017992734909058
366,One week later she was released after successfully appealing her arrest., One week later she was released after successfully appealing her arrest.,0.0,11.329119682312012
367,WaterFire now enjoys national and international renown., Butterfire now enjoys national and international renown.,0.14285714285714285,10.799119710922241
368,An huge hole had been made by the impact of the projectile., and huge hole had been made by the back tuck project,0.4166666666666667,11.326229333877563
369,At the boundary between Gorton and Audenshaw it continues as Manchester Road.," At the boundary between Gordon and Oden show, it continues as Manchester Road.",0.25,12.001567363739014
370,She must have noted your lack of appetite., She must have noted your lack of appetite.,0.0,10.798814535140991
371,Lemme have the Desk., Let me have the disk.,0.75,10.273297309875488
372,He fled but only got as far as Greenwich before being captured.," He fled, but only got as far as Greenwich before being captured.",0.08333333333333333,11.669938802719116
373,The village has an independent pre-preparatory school which caters for reception to year-two students., The village has an independent pre-preparatory school which caters for reception to year 2 students.,0.14285714285714285,12.83456826210022
374,Katsande and her son were accused of voter intimidation., Cat Sand and her son were accused of voter intimidation.,0.2222222222222222,11.146607875823975
375,"In the Regionalliga Nord, the fourth-to-last team will also be demoted."," In the regionality of the North, the fourth to last team will also be demoted.",0.6363636363636364,12.520544290542603
376,The old man said nothing., The old man said nothing.,0.0,10.280392408370972
377,Its administrative centre was Valuyki., Its administrative center was Veljuki.,0.4,10.596603393554688
378,"The instruments have names like ""exhaustaphone"", ""tank bass"", ""doorimba"", ""tube flute"", and ""percarsion""."," The instrument had names like Stelto-Phone, Tank-Bags, Doremba, Tubi-Flout and Percocion.",0.6923076923076923,14.740744352340698
379,How can I thank you?, How can I thank you?,0.0,10.283488512039185
380,You do it., You do it.,0.0,9.920552492141724
381,Remind me to send another email., Remind me to send another email.,0.0,10.602214574813843
382,The quick fox jumped on the sleeping cat., The quick folks jumped on the sleeping cat.,0.125,10.754732608795166
383,"Also, oil and coal have hidden costs that others have to pay."," Also, oil and coal have hidden costs that others have to pay.",0.0,11.585429906845093
384,Sell your gift to a buyer at a good gain., Seller gift to a buyer at a good gain.,0.2,10.917896270751953
385,"It is a rare example of King post, and timber frame roof architecture.", It is a rare example of King Post and Timber Frame roof architecture.,0.23076923076923078,11.581218719482422
386,This swallow is twittering without Internet connection and has a swarm of followers., This swallow is tutoring without internet connection and has a swarm of followers.,0.15384615384615385,11.748074769973755
387,"In this game knights ""relay"" their power to friendly pieces."," In this game, Knights rely their power to friendly pieces.",0.3,11.249229907989502
388,"I can reassure you, that we won't retreat until the oil until the peace is secured.", I can reassure you that we won't retreat until the oil until the piece is secured.,0.125,12.264551162719727
389,"As a young boy, Woo had wanted to be a Christian minister."," As a young boy, Wu had wanted to be a Christian minister.",0.08333333333333333,11.618088483810425
390,He played for the youth categories of Real Betis., He played for the youth categories of Real Betis.,0.0,11.088330507278442
391,"Yes, this is the right place."," Yes, this is the right place.",0.0,10.55988883972168
392,It drew a droplet of blood., It threw a droplet of blood.,0.16666666666666666,10.628044128417969
393,"These expectations, however, never happened.", These expectations forever never happen.,0.6,10.290758609771729
394,Bill decided that management should know about this incident., Bill decided that the management should know about this incident.,0.1111111111111111,11.136207342147827
395,The oldest superstring theory containing open strings was type one string theory., The oldest stupa string theory contained open strings was taught one-string theory.,0.5,12.245758295059204
396,Modern brunost does not contain significant amounts of iron., Efficiency.,1.0,9.738357543945312
397,He was a member of the World Economic Forum in Davos., He was a member of the World Economic Forum in Davos.,0.0,11.564406156539917
398,"Except from the last two, the other villages had been physically integrated into Laredo."," Except from the last two other images, I had been physically printing the data into a resume.",0.6428571428571429,12.602905035018921
399,Later they were thought to be deposits of volcanic ash or streaks of dust.," Later, they were thought to be deposits of volcanic ash or streaks of dust.",0.07142857142857142,12.077262878417969
400,We lit the lantern and walked over to his house., We lit the lantern and walked over to his house.,0.0,11.230417966842651
401,The municipality consists of many islands., The municipality consists of many islands.,0.0,10.550733089447021
402,The studio did not devote any marketing effort toward it., The studio did not devote any marketing effort toward it.,0.0,11.24680757522583
403,"Perhaps, you should just grow sea monkeys."," Relax, make sure to listen to all of the screenshots.",1.4285714285714286,11.279345273971558
404,Where did you come from?, Where did you come from?,0.0,10.24674105644226
405,The Slavic immigrants came to Bohemia with excellent cigar-making skills., The Slavic immigrants came to Bohemia with excellent cigar-making skills.,0.0,11.800820589065552
406,To err is human To forgive divine.," To all the singing, to forgive divine.",0.5714285714285714,11.01098346710205
407,A bird in hand is worth two in the bush, A virgin man is worse to end a bush.,0.8,11.183562994003296
408,"For example, the District of A'ana has its capital at Leulumoega."," For example, the district of Anna has its capital Luwelumorega",0.36363636363636365,12.222779035568237
409,The ridge divides the Vigan-Bantay Plain into northern and southern plains., The ridge divides the Vygen-Bante plain into northern and southern plains.,0.18181818181818182,12.351509809494019
410,"Soon ripe, soon rot."," Shun-Drype, Shun-Drype.",1.0,11.847425699234009
411,The Teesta River is one of the rivers that has changed over the years., The Testa river is one of the rivers that has changed over the years.,0.14285714285714285,11.95893383026123
412,He captains the Turkey national team., He captains the Turkey national team.,0.0,10.411080121994019
413,"Hamilton quaternions can be used to replace many matrices, but not to represent view frustums.", Hamilton quaternions can be used to replace many matrices but not to represent few frustrums.,0.2,12.641900062561035
414,two, Two.,1.0,9.82081389427185
415,A train line used to run up to Hidaka along the Saru River., A train line used to run up to Hidaka along the Selle river.,0.15384615384615385,12.34926438331604
416,What are you talking about?, What are you talking about?,0.0,10.476710081100464
417,He is of Tujia heritage., And that's it for today.,1.0,10.642406702041626
418,I think they perceived that nothing was to be done at the moment., I think they perceive that nothing is done at the moment.,0.3076923076923077,11.497289896011353
419,"Love me, love my dog.", Love me. Love my dog.,0.4,10.60727310180664
420,Pran Nath was born into a wealthy family in Lahore in present-day Pakistan., Rana will burn into a wealthy family in Lahore in present day Pakistan.,0.46153846153846156,12.133308172225952
421,"This part of the town was half residential, half industrial."," This part of the town was half residential, half industrial.",0.0,11.43627667427063
422,"With skin and hair completely, thoroughly out and out.", With skin and hair completely thoroughly out and out.,0.1111111111111111,11.09130311012268
423,We dont want him!, We don't want him.,0.5,10.210889101028442
424,They have two adult sons., They have two adult sons.,0.0,10.242012739181519
425,But they were not there., But they were not there.,0.0,10.255576133728027
426,The event is supposed to be plastic free zone., The event is supposed to be plastic free zone.,0.0,10.968593120574951
427,But that was simply because my eye was tired., But that was simply because my eye was tired.,0.0,10.962675333023071
428,Solar seems like a good replacement., Solar seems like a good replacement.,0.0,10.462292909622192
429,"During that period, Mercedes also developed a streamlined car with monocoque construction.", During that period Mercedes also developed a streamlined car with monocorp construction.,0.16666666666666666,11.808588027954102
430,"""Good-bye,"" said the boy."," Goodbye, Santa Boy.",1.0,10.108026504516602
431,What would you say is the difference between a language and a dialect?, What would you say is the difference between a language and a dialect?,0.0,11.845178127288818
432,Some ads serve to cheat buyers., Some ads served cheat buyers.,0.3333333333333333,10.482374906539917
433,I would have won the Junior Olympics if not for those medaling kids., I have found the junior Olympics if not for those meddling kids.,0.3076923076923077,11.666334390640259
434,The album received critical acclaim from several newspapers., We have received critical acclaim from several news leaders.,0.5,11.159468412399292
435,She works in the flower shop of her aunt., She works in the flower shop of her aunt.,0.0,11.165269374847412
436,"It is located in the Loop, across Michigan Avenue from Millennium Park.", It is located in the loop across Michigan Avenue from Millenium Park.,0.16666666666666666,11.839050054550171
437,"No, but it is nice to meet you.", But it is nice to meet you.,0.25,10.85257601737976
438,"Due to the expense of production, it is not being used for this purpose."," Due to the expense of production, it is not being used for this purpose.",0.0,12.212758779525757
439,Potts eventually chaired the Senate Education and Health Committee., but eventually chaired the Senate Education and Health Committee.,0.1111111111111111,11.155649185180664
440,"Philip then tells his parents that he was suspended for ""singing"" the National Anthem.", Philip then tells his parents that he was suspended for singing the national anthem.,0.21428571428571427,12.003816843032837
441,I assume this was your doing?, I assume this was your doing.,0.16666666666666666,10.662736415863037
442,Mosjoukine was officially married three times., Mr. Keane was officially married three times.,0.3333333333333333,10.783116102218628
443,A monument to honour him exists in the village., A monument to honor him exists in the village.,0.1111111111111111,10.96809720993042
444,They lost to Albany in the first round of the America East Tournament., The loss to Albany in the first round of the America is going to hurt.,0.46153846153846156,11.998901128768921
445,"The sea has lived on in this shell, because that's its destiny.", The sea has lived on in this shell because that is destiny.,0.25,11.471061706542969
446,Mostly just the hearts of those who are trying to realize their destinies., Mostly just the hearts of those who are trying to realize their destinies.,0.0,11.987671613693237
447,"But instead of being saddened, he was happy.", .,1.0,9.42857575416565
448,Ren Ozawa was removed from the cast following his domestic abuse allegations., Ren Uazawa was removed from the cast following his domestic abuse allegations.,0.08333333333333333,11.81217646598816
449,Where can i find the supreme leader?, Where can I find the Supreme Leader?,0.42857142857142855,10.613582372665405
450,His father was Mathai., His father was Mathai.,0.0,10.292678356170654
451,four, Four. Four. Four.,3.0,29.75910234451294
452,He co-discovered a couple of comets., He called and discovered a couple of comets.,0.5,10.9531090259552
453,Can we please leave now?, Can we please leave now?,0.0,10.270185708999634
454,"He was arrested within days, placed on trial and found guilty."," He was arrested within days, placed on trial and found guilty.",0.0,11.489757299423218
455,Every search begins with beginner's luck., Every search begins with beginners log.,0.3333333333333333,10.459126472473145
456,Production assistants on films are sometimes attached to individual actors or filmmakers., Production assistance on films are sometimes attached to individual actors or filmmakers.,0.08333333333333333,11.434867143630981
457,The area around Megali Sterna consists mostly of agricultural land., So your around megalith's turn now consists mostly of agricultural land.,0.5,11.778382778167725
458,"It was later revealed that the letter was a prank concocted by ""The eXile"".", It was later revealed that the letter was a prank concocted by the Exile.,0.14285714285714285,11.926703214645386
459,No news is good news., No news is good news.,0.0,10.227392673492432
460,What is it all about?, what is it all about,0.4,10.143978357315063
461,The alchemist followed as the boy's horse ran for almost half an hour., The alchemist followed as the boy's horse ran for almost half an hour.,0.0,12.003846883773804
462,Take them or leave them., Take them or leave them.,0.0,10.320911884307861
463,Where are the others?, Where are the others?,0.0,10.097084283828735
464,He postulated a dispersion theory before his coworker made his discovery and announcement., He postulated a dispersion theory before his coworker made his discovery and announcement.,0.0,12.089350700378418
465,Sylvester needed to meditate to clear his mind., Sylvester needed to meditate to clear his mind.,0.0,11.261246919631958
466,"Olivia, have you seen my keys?", Olivia have you seen my keys?,0.16666666666666666,10.429245710372925
467,The borough council's main office is at Cobalt Business Park in Wallsend., The borough council's main office is at Cobalt Business Park in Wall Street.,0.16666666666666666,12.00844430923462
468,Luis falls passionately in love with his new wife., Luis falls passionately in love with his new wife.,0.0,10.985761642456055
469,Do you think we will ever find a cure for cancer?, Do you think we will ever find a cure for cancer?,0.0,11.321444988250732
470,"If you know your heart well, it will never be able to do that to you."," If you know your art well, it will never be able to do that to you.",0.0625,12.34278678894043
471,I find crumpets totally repulsive and disgusting., I find crumpets totally repulsive and disgusting.,0.0,11.087965488433838
472,Hey, Hey!,1.0,9.575080633163452
473,He learned to play the harmonica from his father., He learned to play the harmonica from his father.,0.0,11.089805364608765
474,Where did the clouds come from?, Where did the clouds come from?,0.0,10.442506790161133
475,"Although everything should be under the state's control, there is a lot of violence in prisons."," Although everything should be under the state's control, there is a lot of violence in prisons.",0.0,12.49290418624878
476,"That's the sub-foreman, explained Thorpe.", That's the sound the frogman explained to a pig.,1.2,21.917598724365234
477,"I'm sorry, I can't help you.", I'm sorry I can't help you.,0.16666666666666666,10.813905477523804
478,"Well, what of that?"," Well, what of that?",0.0,10.2600576877594
479,"According to Catholic doctrine, the baby may not be killed."," According to the Catholic doctrine, the baby may not be killed.",0.1,11.461454153060913
480,Target was set to open in October., Target was set to open in October,0.14285714285714285,10.450314283370972
481,At least forty-one protesters were killed in the ensuing engagement., At least 41 protesters were killed in the news and engagement.,0.3,11.308268785476685
482,"Cold hands, warm heart.", cold hands warm heart,0.75,9.934099912643433
483,It was my fear of failure that first kept me from attempting the Master Work., It was my fear of failure that first kept me from attempting the masterwork.,0.13333333333333333,11.994845151901245
484,Once these roots reach the ground they grow into woody trunks.," Once these roots reach the ground, they grow into woody trunks.",0.09090909090909091,11.813817024230957
485,What could it be?, what could it be,0.5,9.955905199050903
486,He just got a new kite for his birthday., Eegah's Scotland looks like her birthday.,0.8888888888888888,10.921054363250732
487,She worked for many years in India., She worked for many years in India.,0.0,10.572380065917969
488,"Two years later, online publication extended to include the full text of all articles.", 2 years later online publication extended to include the full text of all articles.,0.14285714285714285,11.839187383651733
489,Surveillance cameras were set to allow police to find suspicious activities., Surveillance cameras were set to allow police to find suspicious activities.,0.0,11.312994956970215
490,Are the consequences more humanistic or antihumanistic?, Are the consequences more humanistic or anti-humanistic?,0.14285714285714285,11.272863626480103
491,How many alcoholic beverages do you consume each week?, How many alcoholic beverages do you consume each week?,0.0,10.920413970947266
492,While a simple cards made by her sold only for five cents., While a simple cards made by her sold only for 5 cents.,0.08333333333333333,11.42966628074646
493,Millan was primarily a second baseman., Millen was primarily a second baseman.,0.16666666666666666,10.591611623764038
494,They joined the band during the encore., They joined the band during TENCO.,0.2857142857142857,10.758193254470825
495,Each of the two platforms has sheltered seating., Each of the two platforms has sheltered seating.,0.0,10.84479832649231
496,I thought you would be pleased with them., I thought you would be pleased with them.,0.0,10.830890655517578
497,The wound healed faster than anyone expected., The wound healed faster than anyone expected.,0.0,10.61353349685669
498,Home is where the heart is., Home is where the heart is.,0.0,10.419870138168335
499,East Knox High School is located in Howard., East Kenoxt High School is located in Howard.,0.125,11.134877681732178
500,"A trackball and ""jump"" button are used for controlling Bentley Bear's motions.", A trackball and jump button are used for controlling Bentley Bears motions.,0.16666666666666666,11.639530658721924
501,She helped with the development of the Epigraphy course at the University of Bologna., She helped with the development of the optography course at the University of Balogadah.,0.14285714285714285,12.53330945968628
502,How do I feel?, How do I feel?,0.0,10.141433477401733
503,You cannot eat the cake and have it To., You cannot eat the cake and have it too.,0.1111111111111111,10.997096061706543
504,"In times of despair, look out for the helpers and you will find hope."," In front of the spool, look out for elephants. I'm nearly nearly found a boa.",0.7142857142857143,13.213589429855347
505,"Habib Wahid was born and brought up in Dhaka, Bangladesh."," Habib Wahid was born and brought up in Dhaka, Bangladesh.",0.0,11.841702938079834
506,The center portion of the dam has since been demolished and the reservoir drained., The center portion of the dam has since been demolished and the reservoir drained.,0.0,11.851330518722534
507,Did you know that Harry got a new job?, Did you know that Harry got a new job?,0.0,11.007402420043945
508,I hope you are well!, I hope you are well.,0.2,10.316861867904663
509,I've never seen her before., I've never seen here before.,0.2,10.427936553955078
510,The club is the first non-government owned professional basketball club in China., The club is the first non-government owned professional baseball club in China.,0.08333333333333333,11.794755935668945
511,To stuff into their own pockets., to stuff into their own pockets.,0.16666666666666666,10.460059404373169
512,"Down jumped the driver, and out got Mr. Pickwick.", Down jumps the driver and out got Mr. Pickwick,0.3333333333333333,11.116103410720825
513,Somebody threw him off a train., Somebody threw him off a train.,0.0,10.617552757263184
514,A little token of appreciation., any token of appreciation?,0.6,10.262983083724976
515,"The girl dropped the container, and the water spilled.", The girl dropped the container and the water spilled.,0.1111111111111111,11.119186162948608
516,It was occupied by the officers below the rank of lieutenant., It was occupied by the officers below the rank of lieutenant.,0.0,11.47299337387085
517,Its design was one of the more unusual of Contax's designs., Its design was one of the more unusual of Contax's designs.,0.0,11.810683965682983
518,Mango and soursop ice cream are two popular desserts., Mango and sour soap ice cream are two popular desserts.,0.2222222222222222,11.461122751235962
519,There is no support for varying aspect ratios or force feedback controllers., There is no support for weighing aspect ratios or force feedback controllers.,0.08333333333333333,11.638026237487793
520,Lisa is playing the sax., These are explaining the sex.,0.8,10.27248477935791
521,The town was named after the Spanish term for lumber., The town was named after the Spanish term for lumbar.,0.1,11.466274499893188
522,"He is, however, usually addressed as Lord Stern, or Lord Stern of Brentford."," He is, however, usually addressed as Lord Stern or Lord Stern of Brentford.",0.07692307692307693,12.149473428726196
523,Doane became the third wife of fellow missionary Rev., Doen became a third wife of fellow missionary Reo.,0.3333333333333333,11.28868842124939
524,Sarah told him that she was there to see her brother., Sarah told him that she was there to see her brother.,0.0,11.353114604949951
525,"Today, the bar is still family-owned and managed by Jack Dorrian's son, Jimmy.", Today the bar is still family owned and managed by Jack Dorian's son Jimmy.,0.38461538461538464,12.23486328125
526,The devil finds work for idle hands., The devil finds work for idle hands.,0.0,10.648974180221558
527,"For better physical understanding, let's first recap where the pivot point is.", For better physical understanding lets first recap where the pivot point is.,0.16666666666666666,11.540812969207764
528,He and his family went up north to the Arctic Circle to meet Santa Claus in Finland., He and his family went up north to the Arctic Circle to meet Santa Claus in Finland.,0.0,12.371534585952759
529,"The department includes the orchestra, choir, band, visual arts, and theater productions."," The department includes the orchestra, choir, band, visual arts and theatre productions.",0.16666666666666666,12.021873712539673
530,He largely left active politics in his later life to concentrate on writing., He largely left active politics in his later life to concentrate on writing.,0.0,11.650774240493774
531,"When the carpet and the curtains caught fire, it was getting warm."," When the carpet and the curtains caught fire, it was getting warm.",0.0,11.68933653831482
532,The empty flask stood on the tin tray., The empty flask stood on the tin tray.,0.0,10.786358833312988
533,Non-terrestrial applications include study of Solar System moons using space probes., Non-terrestrial applications include study of solar system wounds using space probes.,0.2727272727272727,11.820209741592407
534,"The launch was flawless; all systems were ""go"", except for Doctor Wang's experiment.", The launch was flawless. All systems were cool except for the Doctor Van's experiment.,0.38461538461538464,12.164976596832275
535,Building blocks such as these could be the way forward., Relling Fresco does not make you pray,1.0,58.82021641731262
536,The author is a blogger and social media phenomenon., The author is a blogger and social media phenomenon.,0.0,10.968518018722534
537,The village is not inhabited year-round., The village is not inhabited year round.,0.3333333333333333,10.637358903884888
538,Maybe because that wasn't really his dream., maybe because that wasn't really the theme,0.42857142857142855,10.58995270729065
539,"Real schools, secondary schools giving a general practical education."," Real Schools, secondary schools giving a general practical education.",0.1111111111111111,11.170891046524048
540,"Compounding this problem, howling winds drive most of its residents mad."," Compounding this problem, how will you survive most of the questions you have?",0.7272727272727273,12.012620210647583
541,Cats whiskers are very sensitive., Cat's whiskers are very sensitive.,0.2,10.64219355583191
542,It is situated to the north-west of the town centre., It's situated to the northwest of town center.,0.5,11.006855964660645
543,Investors in Poland enable startups to network with other companies in their portfolios., Investors in Poland enable startups to network with other companies in their portfolios.,0.0,11.680583238601685
544,Other cast members include Donna Reed and Barry Nelson., Other cast members include Dawn Reed and Barry Nelson.,0.1111111111111111,10.992023229598999
