,sample,prediction,WER,runtime
269,The most successful athletic program is wrestling., The most successful athletic program is wrestling.,0.0,3.3171164989471436
270,"At these dimensions, it is large enough to be seen from space."," At these dimensions, it is large enough to be seen from space.",0.0,3.693375587463379
271,The Internet is built upon many protocols which complement each other perfectly., The internet is built upon many protocols which complement each other perfectly.,0.08333333333333333,3.6293742656707764
272,Wait for the end of the war., Wait for the end of the war.,0.0,3.317495584487915
273,"Finally, the Beatles began playing at the Jac on occasions."," Finally, the Beatles began playing at the Jack on occasions.",0.1,3.569253444671631
274,Krasnov., Krasnod.,1.0,3.1340646743774414
275,His grandmother Diana Davison was one of the first female racing drivers in Australia., His grandmother Diana Davison was one of the first female racing drivers in Australia.,0.0,3.8173506259918213
276,Drake grew up in Texas., Drake grew up in Texas.,0.0,3.1999518871307373
277,Pindari river later joins Alaknanda river at Karnaprayag., Pindari River later joins Lakhnanda River at Karnapriyak,0.5,3.8892054557800293
278,A snapshot can also be saved permanently to Venti., A snapshot can also be saved permanently to venti.,0.1111111111111111,3.5369107723236084
279,"""This desert was once a sea,"" he said."," This desert was once a sea, he said.",0.25,3.445472240447998
280,"It included a new production of ""Passion"" directed by Jamie Lloyd."," It included a new production of Passion, directed by Jamie Lloyd.",0.09090909090909091,3.649334192276001
281,A handsome shoe often pinches the foot., A handsome shoe often pinches the foot.,0.0,3.381520986557007
282,He voyaged on a ship called The Beagle., He voyaged on a ship called the Beagle.,0.125,3.5056028366088867
283,Hartings is one of ten children., Hartingsley is one of 10 children.,0.3333333333333333,3.3825509548187256
284,The whole country supplied the labor necessary for building the temple., The whole country supplied the labor necessary for building the temple.,0.0,3.5720715522766113
285,And the big Persian knew of his existence before he did of hers., And the big Persian knew of his existence before he did of hers.,0.0,3.6929268836975098
286,How could I make runs?, How could I make runs?,0.0,3.1970860958099365
287,"But after Musial injured his pitching arm, his career was in serious jeopardy."," Good afternoon, Silent. You're just pitching on. This career was in serious jeopardy.",0.5384615384615384,4.1909499168396
288,The bid price was per coach., The bid price was per poach.,0.16666666666666666,3.318382740020752
289,"I can reassure you, that we won't retreat until the peace is secured.", I can reassure you that we won't retreat until the piece is secured.,0.15384615384615385,3.755354642868042
290,I don't blame you., I don't blame you.,0.0,3.2127304077148438
291,"He is reserved and serious, which is a further mark of respectability."," He is reserved and serious, which is a further mark of respectability.",0.0,3.7666072845458984
292,It is a member of the plastocyanin family of copper-binding proteins., It is a member of the lastophycline and they have copper bonding protein.,0.6363636363636364,3.8873870372772217
293,My dad is a Republican., But that is a Republican.,0.4,3.21262788772583
294,Good playgrounds have much more to offer than swings and slides., Good playgrounds have much more to offer than streams and slides.,0.09090909090909091,3.628924608230591
295,The region remains neglected by the state government and the district administration., The region remains neglected by the state government and the district administration.,0.0,3.651428461074829
296,"The beer was more than just refreshing, it was delicious."," The beer was more than just refreshing, it was delicious!",0.1,3.563973903656006
297,Near the beachouse is a large modern playground., Near the beach house is a large modern playground.,0.25,3.4458413124084473
298,No change is permissible in regard to festivals and dates., No change is permissible in regards to festivals and dates.,0.1,3.507810592651367
299,It also has a visitor center and an interpretive exhibit., It also has a visitor center and an interpretive exhibit.,0.0,3.5672481060028076
300,"Sorry, the test period expired.", Sorry the test period expired.,0.2,3.1963131427764893
301,And it's a six minute video!, And it is a six minute video,0.5,3.256655693054199
302,He held the office of Captain of the Royal Company of Archers., He held the office of captain of Royal Company of Artes.,0.25,3.6275012493133545
303,"He was born in Bramley, Yorkshire and educated at Leeds Grammar School."," He was born in Bramley, Yorkshire and educated at Leeds Grammar School.",0.0,3.8277740478515625
304,"After the last patient left, the doctor carefully washed her hands."," After the last patient left, the doctor carefully washed her hands.",0.0,3.635672092437744
305,"As the player grows closer to Pikachu, more activities become available."," As the plier grows closer to Pikachu, more activities become available.",0.09090909090909091,3.710080623626709
306,"However, there are some issues that came out full colored to celebrate certain anniversaries."," However, there are some issues that came out full color to celebrate certain anniversaries.",0.07142857142857142,3.954345226287842
307,Also at Allen Park is the relocated Tom Collins House., Also with Alan Park is the relocated Tom Collins house.,0.3,3.509063959121704
308,It is private property and not open to the public., It is private property and not open to the public.,0.0,3.5057296752929688
309,"Surrounding the lake are modern housing estates, such as Lakeview Estate.", Surrounding the lake are modern housing estates such as Leadview Estate.,0.18181818181818182,3.7530477046966553
310,What do you want me to say?, What do you want me to say?,0.0,3.317390203475952
311,The Dawes brothers of Marietta founded the Pure Oil Company., The Dave's brothers of Marietta founded the Pure Oil Company.,0.1,3.691758394241333
312,The forest burned for thirteen days., The forest born for 13 days.,0.3333333333333333,3.272430419921875
313,"He kept driving at full speed, totally unfazed by the flap, flap, flap of the burst tyre.", and give their,1.0,23.35594367980957
314,"To enable this, the Linux kernel should be compiled with the corresponding option enabled."," To enable this, the Linux kernel should be compiled with a corresponding option enabled.",0.07142857142857142,3.8349366188049316
315,What did you say your name was?, What did you say your name was?,0.0,3.3168227672576904
316,"Public facilities, as precautionary measures, were closed.", Public facilities as precautionary measures were closed.,0.2857142857142857,3.3794972896575928
317,I accuse this man of being a faker!, I accuse this man of being a faker.,0.125,3.445631742477417
318,There was a loud shriek from a woman standing behind us., There was a loud shriek from a woman standing behind us.,0.0,3.631329298019409
319,Neither does she appear in the Ordnance Survey memoir for Carrickfergus., Neither does she appear in the Ordnance Survey Memra for Carrick's Burgers.,0.2727272727272727,3.9421989917755127
320,The prototype was converted into a factory fire engine for the Peugeot plant., The prototype was converted into a factory fire engine for the Peugeot Plan.,0.07692307692307693,3.817704200744629
321,It's Not Dylan!, It's not Dila.,0.6666666666666666,3.197465419769287
322,"His hands began to tremble, and the woman sensed it.", His hands began to tremble and the woman sensed it.,0.1,3.57239031791687
323,I thought you knew., I thought you knew.,0.0,3.1358084678649902
324,"The town's school system is united with neighboring Warren, Rhode Island.", The town school system is united with neighboring Warren Road Island.,0.2727272727272727,3.5966124534606934
325,New religious orders began to be introduced into England., New religious orders began to be introduced into England.,0.0,3.457537889480591
326,They sometimes have a central tune which some of the strains are based on., They sometimes have a central tune which some of the strains are based on.,0.0,3.765885353088379
327,"You might hear ""font families"" more than ""typefaces"", even though they could mean the same thing.", You might hear families more than typefaces even though they do the same thing.,0.3125,3.8328194618225098
328,A man with a white beard is writing in a book while two women look on, A man with white belt is written in a book while two women look on.,0.25,3.8276610374450684
329,"Blackmar, Life of Chas.", Let my life of chance,1.0,3.131627321243286
330,His mother was of part German descent., His mother was of part German descent.,0.0,3.3185763359069824
331,Charly was now alone., Charlie was now alone.,0.25,3.1341543197631836
332,All tracks written by Alexandra Savior., all tracks written by Alexander Savour,0.5,3.2561914920806885
333,The best method is to fix it in place with clips., The best method is to fix it in place with clips.,0.0,3.568964958190918
334,Team event was cancelled., Gene event was cancelled.,0.25,3.132096290588379
335,"Oh, what is it?"," Oh, what is it?",0.0,3.191699981689453
336,I wrote my bachelor thesis with latex., I wrote my bachelor thesis with latex.,0.0,3.319326877593994
337,I've stuck it back together., I have stuck it back together.,0.4,3.2558786869049072
338,Japanese chemical weapons were later found mixed with Soviet and Chinese chemical weapons., Japanese chemical weapons were later found mixed with Soviet and Chinese chemical weapons.,0.0,3.6942646503448486
339,It's not one of those complicated things., It simply is a,1.0,20.126346349716187
340,He is an active Christian., He is an active Christian.,0.0,3.2104837894439697
341,It is the most valuable stamp in the world., It is a Mosevalley Bus Thump in the world.,0.4444444444444444,3.6909401416778564
342,The Dutch and the French were the first jute traders., The Dutch and French were the first Dutch traders.,0.2,3.445324420928955
343,Her husband joined with her in establishing a law firm together., Her husband joined with her in establishing a law firm together.,0.0,3.5679194927215576
344,"However, it can corrode some metals and so must be stored and transported carefully."," However, it can corrode some metals and so must be stored and transported carefully.",0.0,3.878462553024292
345,He did this by obscuring the reflector with a mask containing two vertical slits., We did this by obscuring the reflectors with a mask containing two vertical slits.,0.14285714285714285,3.941385507583618
346,Don't advertise: Tell it to a gossip.," Don't advertise, tell it to a gossip.",0.2857142857142857,3.4415245056152344
347,"Further, there is no mention of the comet in Chinese literature of the time."," Further, there is no mention of the comet in Chinese literature of the time.",0.0,3.8162777423858643
348,He graduated in law at Warsaw University., He graduated in law at Warsaw University.,0.0,3.3318533897399902
349,Most of his works feature animals., Most of these were minimal animals.,0.5,19.619176149368286
350,He was born at Landsberg on the Lech., He was born at Landsberg on the Lesh.,0.125,3.5109150409698486
351,He finished his studies at the French Press Institute., He finished his studies at the French Press Institute.,0.0,3.4439525604248047
352,The quickening of time, The good cleaning of time!,0.75,3.194890260696411
353,Four hundred and fifty dollars., So how do I get this to work?,1.6,10.210777759552002
354,We've got to walk up to the tower., We got to watch out for the parents!,0.625,3.381178140640259
355,The win was one of only two for the Saints in that dismal season., The win was one of only two for the sand in the this man's season.,0.2857142857142857,3.888211250305176
356,The plastic barrier shattered., The plastic barriers shattered.,0.25,3.130901336669922
357,This song was meant to make the general public aware of heroes., This song was meant to make the general public aware of heroes.,0.0,3.647901773452759
358,She rose to her feet., She rolls to her feet.,0.2,3.19629168510437
359,Marcy helps with completing the third temple where she happily reunites with Sasha., Masi helps with completing the top 10 for where she happily reunites with Sasha.,0.3076923076923077,3.8774988651275635
360,Acceleration of time., acceleration of time,0.6666666666666666,3.0112717151641846
361,"It was seen early in the morning, rushing over eastward."," It was seen early in the morning, Russian power eastward.",0.2,3.631575584411621
362,"""Lead dogs"" steer the rest of the team and set the pace."," Lead dogs, steer the rest of the team and set the pace.",0.16666666666666666,3.6926581859588623
363,"It is found in the Indian subcontinent, China, and Southeast Asia."," It is found in an Indian subcontinent, China and Southeast Asia.",0.18181818181818182,3.751110076904297
364,"""Getting to play someone as unrestricted as a vampire is a thrill,"" she says.", Getting to play someone as unrestricted as vampire is a thrill she says.,0.21428571428571427,3.6920323371887207
365,"A man holding a newborn baby in a blue, pink, and white blanket."," A man holding a newborn baby in a blue, pink, and white blanket.",0.0,3.8173818588256836
366,One week later she was released after successfully appealing her arrest., One week later she was released after successfully appealing her arrest.,0.0,3.5633108615875244
367,WaterFire now enjoys national and international renown., The fire now enjoys national and international renown.,0.2857142857142857,3.380758762359619
368,An huge hole had been made by the impact of the projectile., and huge bull had been made by the backdrop of the project.,0.3333333333333333,3.6483113765716553
369,At the boundary between Gorton and Audenshaw it continues as Manchester Road.," At the boundary between Gordon and Orton show, it continues as Manchester Jones.",0.3333333333333333,3.8170273303985596
370,She must have noted your lack of appetite., She must have noted your lack of appetite.,0.0,3.396108388900757
371,Lemme have the Desk., Let me have the desk.,0.75,3.188943862915039
372,He fled but only got as far as Greenwich before being captured.," He fled, but only got as far as Greenwich before being captured.",0.08333333333333333,3.689168691635132
373,The village has an independent pre-preparatory school which caters for reception to year-two students., The village has an independent pre-preparatory school which caters for reception to year 2 students.,0.14285714285714285,4.128424644470215
374,Katsande and her son were accused of voter intimidation., Cat's sand and her sun were accused of voter intimidation.,0.3333333333333333,3.5641849040985107
375,"In the Regionalliga Nord, the fourth-to-last team will also be demoted."," In the regionality of the North, the 4th to last team will also be demoted.",0.6363636363636364,4.0609962940216064
376,The old man said nothing., The old man said nothing.,0.0,3.1903016567230225
377,Its administrative centre was Valuyki., Its administrative center was Valyuki.,0.4,3.313708543777466
378,"The instruments have names like ""exhaustaphone"", ""tank bass"", ""doorimba"", ""tube flute"", and ""percarsion""."," The instrument has names like Stemtophone, Tank bags, Doremba, Tuberflout and Percussio.",0.6923076923076923,4.56201434135437
379,How can I thank you?, How can I thank you?,0.0,3.192314624786377
380,You do it., You do it.,0.0,3.070509195327759
381,Remind me to send another email., remind me to send another email,0.3333333333333333,3.1915810108184814
382,The quick fox jumped on the sleeping cat., The quick-force jumped on the sleeping cat.,0.25,3.438809633255005
383,"Also, oil and coal have hidden costs that others have to pay."," Also, oil and coal have hidden costs that others have to pay.",0.0,3.704420804977417
384,Sell your gift to a buyer at a good gain., seller gift to a buyer at a good gain,0.3,3.3750312328338623
385,"It is a rare example of King post, and timber frame roof architecture.", It is a rare example of King post and timber frame roof architecture.,0.07692307692307693,3.703660011291504
386,This swallow is twittering without Internet connection and has a swarm of followers., This swallow is tutoring without internet connection and has a swarm of followers.,0.15384615384615385,3.7507293224334717
387,"In this game knights ""relay"" their power to friendly pieces."," In this game, knights rely your power to friendly pieces.",0.3,3.56853985786438
388,"I can reassure you, that we won't retreat until the oil until the peace is secured."," I can reassure you that we won't retreat until the oil, until the piece, is secured.",0.1875,4.063411712646484
389,"As a young boy, Woo had wanted to be a Christian minister."," As a young boy, Wu had wanted to be a Christian minister.",0.08333333333333333,3.6898086071014404
390,He played for the youth categories of Real Betis., He played for the youth categories of real beauties.,0.2222222222222222,3.5022647380828857
391,"Yes, this is the right place."," Yes, this is the right place.",0.0,3.316835403442383
392,It drew a droplet of blood., It threw a droplet of blood.,0.16666666666666666,3.315474033355713
393,"These expectations, however, never happened.", These expectations were never happening.,0.6,3.193956136703491
394,Bill decided that management should know about this incident., Bill decided that management should know about this incident.,0.0,3.438286304473877
395,The oldest superstring theory containing open strings was type one string theory., The oldest Stupor String Theory contained open strings was taught one string theory.,0.4166666666666667,3.8125174045562744
396,Modern brunost does not contain significant amounts of iron., efficiency,1.0,2.880075454711914
397,He was a member of the World Economic Forum in Davos., He was a member of the World Economic Forum in Davos.,0.0,3.634242296218872
398,"Except from the last two, the other villages had been physically integrated into Laredo.", except from the last two other images I had been physically venting the bed into Marathu,0.6428571428571429,4.121815919876099
399,Later they were thought to be deposits of volcanic ash or streaks of dust.," Later, they were thought to be deposits of volcanic ash or streaks of dust.",0.07142857142857142,3.8109400272369385
400,We lit the lantern and walked over to his house., We lit the lantern and walked over to his house.,0.0,3.501584529876709
401,The municipality consists of many islands., The municipality consists of many islands.,0.0,3.2530312538146973
402,The studio did not devote any marketing effort toward it., The studio did not devote any marketing effort toward it.,0.0,3.5162854194641113
403,"Perhaps, you should just grow sea monkeys.", Perhaps. We should just now see what happens.,0.8571428571428571,7.149713039398193
404,Where did you come from?, Where did you come from?,0.0,3.1873116493225098
405,The Slavic immigrants came to Bohemia with excellent cigar-making skills., The Slavic immigrants came to Bohemia with excellent cigar making skills.,0.2,3.6841678619384766
406,To err is human To forgive divine., 12. To forgive divine.,0.5714285714285714,3.186506986618042
407,A bird in hand is worth two in the bush, A virgin man divorced two in the bush.,0.6,3.3717026710510254
408,"For example, the District of A'ana has its capital at Leulumoega."," For example, the district of Anna has its capital, Lue Lumorega.",0.45454545454545453,3.932307720184326
409,The ridge divides the Vigan-Bantay Plain into northern and southern plains., The ridge divides the Vigan Bante plain into northern and southern plains.,0.2727272727272727,3.7524783611297607
410,"Soon ripe, soon rot.", DO NOT,1.0,18.667261600494385
411,The Teesta River is one of the rivers that has changed over the years., The Tester River is one of the rivers that has changed over the years.,0.07142857142857142,3.8080391883850098
412,He captains the Turkey national team., He captains the Turkey national team.,0.0,3.2482237815856934
413,"Hamilton quaternions can be used to replace many matrices, but not to represent view frustums.", Hamilton quaternions can be used to replace many matrices but not to represent few frost rooms.,0.26666666666666666,4.05709433555603
414,two, Do,1.0,2.890650987625122
415,A train line used to run up to Hidaka along the Saru River., A train line used to run up to Hileka along the Saral River.,0.15384615384615385,3.8730456829071045
416,What are you talking about?, What are you talking about?,0.0,3.1883981227874756
417,He is of Tujia heritage., Until next time...,1.0,18.453603744506836
418,I think they perceived that nothing was to be done at the moment., I think they've said that nothing is done at the moment.,0.38461538461538464,3.6216211318969727
419,"Love me, love my dog.", Love me. Love my dog.,0.4,3.253239870071411
420,Pran Nath was born into a wealthy family in Lahore in present-day Pakistan., Buran Naq was born into a wealthy family in Lahore in present day Pakistan.,0.3076923076923077,3.933462381362915
421,"This part of the town was half residential, half industrial."," This part of the town was half residential, half industrial.",0.0,3.5590178966522217
422,"With skin and hair completely, thoroughly out and out."," With skin and hair completely, thoroughly out and out.",0.0,3.5002427101135254
423,We dont want him!, We don't want him.,0.5,3.188997745513916
424,They have two adult sons., They have two adult songs.,0.2,3.192129611968994
425,But they were not there., but they were not there,0.4,3.125418186187744
426,The event is supposed to be plastic free zone., The event is supposed to be plastic free zone.,0.0,3.43479585647583
427,But that was simply because my eye was tired., But that was simply because my eye was tired.,0.0,3.4363925457000732
428,Solar seems like a good replacement., Solar seems like a good replacement.,0.0,3.2704994678497314
429,"During that period, Mercedes also developed a streamlined car with monocoque construction."," During that period, Mercedes also developed a streamlined car with monocop construction.",0.08333333333333333,3.8136494159698486
430,"""Good-bye,"" said the boy."," Goodbye, sad boy.",0.75,3.126842498779297
431,What would you say is the difference between a language and a dialect?, What would you say is the difference between a language and a dialect?,0.0,3.684429407119751
432,Some ads serve to cheat buyers., Some ads serve to cheat buyers.,0.0,3.249244451522827
433,I would have won the Junior Olympics if not for those medaling kids., I have found the junior Olympics if not for those meddling kids.,0.3076923076923077,3.6261680126190186
434,The album received critical acclaim from several newspapers.," Now, for a scene to critical a claim from several newspapers.",0.875,3.6236157417297363
435,She works in the flower shop of her aunt., She works in the flower shop of her aunt.,0.0,3.438833236694336
436,"It is located in the Loop, across Michigan Avenue from Millennium Park.", It is located in the Loop across Michigan Avenue from Millenium Park.,0.16666666666666666,3.687852621078491
437,"No, but it is nice to meet you."," No, but it is nice to meet you.",0.0,3.4387080669403076
438,"Due to the expense of production, it is not being used for this purpose."," Due to the expense of production, it is not being used as a purpose.",0.14285714285714285,3.812579393386841
439,Potts eventually chaired the Senate Education and Health Committee., but eventually chaired the Senate Education and Health Committee.,0.1111111111111111,3.4396095275878906
440,"Philip then tells his parents that he was suspended for ""singing"" the National Anthem.", Philip then tells his parents that he was suspended for singing the national anthem.,0.21428571428571427,3.7510790824890137
441,I assume this was your doing?, I assumed this was your doing.,0.3333333333333333,3.248202323913574
442,Mosjoukine was officially married three times., Mr. Keene was officially married three times.,0.3333333333333333,3.438436269760132
443,A monument to honour him exists in the village., A monument to honor him exists in the village.,0.1111111111111111,3.4389774799346924
444,They lost to Albany in the first round of the America East Tournament., He lost to Albany in the first round of the American Astronaut.,0.3076923076923077,3.6861181259155273
445,"The sea has lived on in this shell, because that's its destiny.", The sea has lived on in this show because that's its destiny.,0.08333333333333333,3.683462381362915
446,Mostly just the hearts of those who are trying to realize their destinies., Mostly just the hearts of those who are trying to realize their destinies.,0.0,3.837327480316162
447,"But instead of being saddened, he was happy.", .,1.0,2.8863861560821533
448,Ren Ozawa was removed from the cast following his domestic abuse allegations., Ren Zaur was removed from the cast following his domestic abuse allegations.,0.08333333333333333,3.689863443374634
449,Where can i find the supreme leader?, Where can I find the Supreme Leader?,0.42857142857142855,3.3131675720214844
450,His father was Mathai., His father was Madhay.,0.25,3.252272129058838
451,four, 4 4 4,3.0,3.00589656829834
452,He co-discovered a couple of comets., He cold discovered a couple of comments.,0.5,3.3126630783081055
453,Can we please leave now?, Can we please leave now?,0.0,3.190063953399658
454,"He was arrested within days, placed on trial and found guilty.", He was arrested within days placed on trial and found guilty.,0.09090909090909091,3.562769651412964
455,Every search begins with beginner's luck., Every search begins with Beginner's block.,0.3333333333333333,3.3770370483398438
456,Production assistants on films are sometimes attached to individual actors or filmmakers., Production assistance on flims are sometimes attached to individual actors or flim makers.,0.3333333333333333,3.812504529953003
457,The area around Megali Sterna consists mostly of agricultural land.," Sorry, your EIRAL megalith is now consist smartly of guntural length",1.0,23.048161506652832
458,"It was later revealed that the letter was a prank concocted by ""The eXile""."," It was later revealed that the letter was a prank, concoted by the exile.",0.2857142857142857,3.8874006271362305
459,No news is good news., No news is good news.,0.0,3.187621593475342
460,What is it all about?, what is it all about,0.4,3.128023147583008
461,The alchemist followed as the boy's horse ran for almost half an hour., The alchemist followed as the boy's horse ran for almost half an hour.,0.0,3.8098397254943848
462,Take them or leave them., Take them or leave them.,0.0,3.1904520988464355
463,Where are the others?, Where are the others?,0.0,3.128176212310791
464,He postulated a dispersion theory before his coworker made his discovery and announcement., He postulated a dispersion theory before his co-worker made his discovery and announcement.,0.07692307692307693,3.937108039855957
465,Sylvester needed to meditate to clear his mind., Sylvester needed to meditate to clear his mind.,0.0,3.56143856048584
466,"Olivia, have you seen my keys?"," Olivia, have you seen my keys?",0.0,3.315340757369995
467,The borough council's main office is at Cobalt Business Park in Wallsend., The Borrow Council's main office is at Cobalt Business Park in Valsant.,0.25,3.9337823390960693
468,Luis falls passionately in love with his new wife., Louis falls passionately in love with his new wife.,0.1111111111111111,3.4380693435668945
469,Do you think we will ever find a cure for cancer?, Do you think we will ever fight a curve for cancer?,0.18181818181818182,3.5602798461914062
470,"If you know your heart well, it will never be able to do that to you."," If you know your art well, it will never be able to do that for you.",0.125,3.9353229999542236
471,I find crumpets totally repulsive and disgusting., I find crumpets totally repulsive and disgusting.,0.0,3.4992573261260986
472,Hey, Hey!,1.0,2.9468517303466797
473,He learned to play the harmonica from his father., He learned to feed the anonika from his father.,0.2222222222222222,3.5627641677856445
474,Where did the clouds come from?, Where did the clouds come from?,0.0,3.252509832382202
475,"Although everything should be under the state's control, there is a lot of violence in prisons."," Although everything should be under the state's control, there is a lot of violence in prisons.",0.0,3.9953413009643555
476,"That's the sub-foreman, explained Thorpe.", That's some form and explained topic.,0.8,3.331761360168457
477,"I'm sorry, I can't help you.", I'm sorry I can't help you.,0.16666666666666666,3.3762004375457764
478,"Well, what of that?"," Well, what was that?",0.25,3.1912481784820557
479,"According to Catholic doctrine, the baby may not be killed."," According to the Catholic doctrine, the baby may not be killed.",0.1,3.6245059967041016
480,Target was set to open in October., Target was set to open in October,0.14285714285714285,3.2503058910369873
481,At least forty-one protesters were killed in the ensuing engagement., At 3.41 protestive were killed in the nusing the Indian mood.,0.7,3.8103227615356445
482,"Cold hands, warm heart.", cold hands warm heart,0.75,3.0697181224823
483,It was my fear of failure that first kept me from attempting the Master Work., It was my fear of failure that first kept me from attempting the master work.,0.13333333333333333,3.811474084854126
484,Once these roots reach the ground they grow into woody trunks.," Once these roots reach the ground, they grow into woody trunks.",0.09090909090909091,3.7485969066619873
485,What could it be?, What could it be?,0.0,3.1271157264709473
486,He just got a new kite for his birthday., You just got to look like your birthday.,0.6666666666666666,3.376767158508301
487,She worked for many years in India., She worked for many years in India.,0.0,3.315566301345825
488,"Two years later, online publication extended to include the full text of all articles.", Two years later online publication extended to include the full text of all articles.,0.07142857142857142,3.748603343963623
489,Surveillance cameras were set to allow police to find suspicious activities., Surveillance cameras were set to allow police to find suspicious activities.,0.0,3.5636017322540283
490,Are the consequences more humanistic or antihumanistic?, Are the consequences more humanistic or anti-humanistic?,0.14285714285714285,3.5653162002563477
491,How many alcoholic beverages do you consume each week?, How many alcoholic beverages do you consume each week?,0.0,3.439788818359375
492,While a simple cards made by her sold only for five cents., while a simple card is made by her sold only for 5 cents.,0.3333333333333333,3.6855173110961914
493,Millan was primarily a second baseman., Millen was primarily a second baseman.,0.16666666666666666,3.3179211616516113
494,They joined the band during the encore., They joined the band during ten core.,0.2857142857142857,3.331289768218994
495,Each of the two platforms has sheltered seating., Each of the two platforms has centred seating.,0.125,3.450885772705078
496,I thought you would be pleased with them., I thought you would be pleased with them.,0.0,3.3841872215270996
497,The wound healed faster than anyone expected., The wound healed faster than anyone expected.,0.0,3.3264787197113037
498,Home is where the heart is., Home is where the heart is.,0.0,3.25789475440979
499,East Knox High School is located in Howard., East Canax High School is located in Hawart.,0.25,3.5083720684051514
500,"A trackball and ""jump"" button are used for controlling Bentley Bear's motions.", A trackball and jump button are used for controlling Bentley Bears motions.,0.16666666666666666,3.6976840496063232
501,She helped with the development of the Epigraphy course at the University of Bologna., She helped with the development of the epigraphy course at the University of Balograda.,0.14285714285714285,4.0604026317596436
502,How do I feel?, How do I feel?,0.0,3.137197494506836
503,You cannot eat the cake and have it To., You cannot eat the cake and have it too.,0.1111111111111111,3.447242021560669
504,"In times of despair, look out for the helpers and you will find hope."," In terms of the sport, look out for the others. I'm in the middle of the sport.",0.7857142857142857,4.251222848892212
505,"Habib Wahid was born and brought up in Dhaka, Bangladesh.", Abid Rahid was born and brought up in Dhaka banglages.,0.4,3.816383123397827
506,The center portion of the dam has since been demolished and the reservoir drained., The center portion of the dam has since been demolished and the reservoir drained.,0.0,3.7585418224334717
507,Did you know that Harry got a new job?, Did you know that Harry got a new job?,0.0,3.4430196285247803
508,I hope you are well!, I hope you are well.,0.2,3.1964316368103027
509,I've never seen her before., I've never seen here before.,0.2,3.265141725540161
510,The club is the first non-government owned professional basketball club in China., The club is the first non-government owned professional baseball club in China.,0.08333333333333333,3.759345054626465
511,To stuff into their own pockets., to stuff into their own pockets.,0.16666666666666666,3.2774791717529297
512,"Down jumped the driver, and out got Mr. Pickwick.", Down jumps a driver and all got missed a pic a week.,1.0,3.6291823387145996
513,Somebody threw him off a train., Somebody threw him off a train.,0.0,3.2627456188201904
514,A little token of appreciation., A token of appreciation.,0.2,3.135119915008545
515,"The girl dropped the container, and the water spilled.", The girl dropped the container and the water spilled.,0.1111111111111111,3.445598602294922
516,It was occupied by the officers below the rank of lieutenant., It was occupied by the officers below the rank of lieutenant.,0.0,3.5708067417144775
517,Its design was one of the more unusual of Contax's designs., Its design was one of the more unusual of Contax's designs.,0.0,3.6941964626312256
518,Mango and soursop ice cream are two popular desserts., Mango and sour soap ice cream are two popular deserts.,0.3333333333333333,3.5697407722473145
519,There is no support for varying aspect ratios or force feedback controllers., There is no support for weighing aspect issues or force feedback controllers.,0.16666666666666666,3.6324262619018555
520,Lisa is playing the sax., The Gizis playing the sex.,0.6,3.3243603706359863
521,The town was named after the Spanish term for lumber., The town was named after the Spanish town for Lumbar.,0.2,3.6298460960388184
522,"He is, however, usually addressed as Lord Stern, or Lord Stern of Brentford."," He is, however, usually addressed as Lord Stern or Lord Stern of Brentford.",0.07692307692307693,3.880713939666748
523,Doane became the third wife of fellow missionary Rev.," Doen became a photograph of fellow missionary, Ryo.",0.6666666666666666,3.5666344165802
524,Sarah told him that she was there to see her brother., Sarah told him that she was there to see her brother.,0.0,3.568657398223877
525,"Today, the bar is still family-owned and managed by Jack Dorrian's son, Jimmy.", Today the bar is still family owned and managed by Jack Dorian's son Jimmy.,0.38461538461538464,3.8888659477233887
526,The devil finds work for idle hands., The devil finds work for idle hands.,0.0,3.322983980178833
527,"For better physical understanding, let's first recap where the pivot point is."," For better physical understanding, let's first recap where the pivot point is.",0.0,3.7528324127197266
528,He and his family went up north to the Arctic Circle to meet Santa Claus in Finland., He and his family went up north to the Arctic Circle to meet Santa Claus in Finland.,0.0,3.9567558765411377
529,"The department includes the orchestra, choir, band, visual arts, and theater productions."," The department includes the orchestra, choir, band, visual arts and theater productions.",0.08333333333333333,3.8257927894592285
530,He largely left active politics in his later life to concentrate on writing., He largely left active politics in his later life to concentrate on writing.,0.0,3.6924540996551514
531,"When the carpet and the curtains caught fire, it was getting warm."," When the carpet and the curtains caught fire, it was getting warm.",0.0,3.6973750591278076
532,The empty flask stood on the tin tray., The empty plastic stooped on the thin tray.,0.375,3.4446444511413574
533,Non-terrestrial applications include study of Solar System moons using space probes., Non-terrestrial applications include study of solar system wounds using space probes.,0.2727272727272727,3.757488489151001
534,"The launch was flawless; all systems were ""go"", except for Doctor Wang's experiment."," The launch was flawless. All systems will go except for the doctor, van's experiment.",0.5384615384615384,3.9468939304351807
535,Building blocks such as these could be the way forward., ...,1.0,18.880698680877686
536,The author is a blogger and social media phenomenon., The author is a blogger and social media phenomenon.,0.0,3.447543144226074
537,The village is not inhabited year-round., The village is not inhabited year round.,0.3333333333333333,3.321323871612549
538,Maybe because that wasn't really his dream., Maybe because that wasn't really the...,0.2857142857142857,3.3212974071502686
539,"Real schools, secondary schools giving a general practical education.", Real schools secondary schools giving a general medical education,0.3333333333333333,3.3833582401275635
540,"Compounding this problem, howling winds drive most of its residents mad."," Compounding this problem, howling minutes drive most of the questions mad.",0.2727272727272727,3.7538697719573975
